"Z_KASSE_ID";"Z_ERSTELLUNG";"Z_NR";"BON_ID";"TSE_ID";"TSE_TANR";"TSE_TA_START";"TSE_TA_ENDE";"TSE_TA_VORGANGSART";"TSE_TA_SIGZ";"TSE_TA_SIG";"TSE_TA_FEHLER";"TSE_VORGANGSDATEN"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-20T19:45:18Z";"44";"5306bc6b-9013-46a4-a69b-ca9cd46d9533";"1";"1283";"2025-06-20T13:38:12.000Z";"2025-06-20T13:38:40.000Z";"Kassenbeleg-V1";"4346";"zrbJH+lFtB5XvIuluBYz27jiWHQiawX18Kt5uW57wHU5vB4zZimlsTTyf8951VIF3d/5dUnR27rZm2G+3CfPBA==";;"Beleg^4.00_0.00_0.00_0.00_0.00^4.00:Unbar"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-20T19:45:18Z";"44";"86b3b30d-3fc1-4116-81cf-8676752bf2e9";"1";"1285";"2025-06-20T13:43:09.000Z";"2025-06-20T13:44:01.000Z";"Kassenbeleg-V1";"4355";"vgO3f1IpxK/oS7ep0ZzfzS/puJTTbIezSliyYMz+JGu4cVvyxHjKiNmrMwSMDrTqD/O762B1NW10JzQgKz+7Qw==";;"Beleg^0.00_7.00_0.00_0.00_0.00^7.00:Unbar"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-20T19:45:18Z";"44";"9521839d-4d98-4b2f-99ed-d957dc812e38";"1";"1287";"2025-06-20T13:43:39.000Z";"2025-06-20T14:08:32.000Z";"Kassenbeleg-V1";"4357";"78OkD6y2CQwmLgg4+ul05/NBg4HyPPmG3KG2DJY1vYD043ai6YGzdmrJN8pVtHufVxPD0ixXW6O8OyQd3+b4GQ==";;"Beleg^7.40_32.00_0.00_0.00_0.00^39.40:Unbar"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-20T19:45:18Z";"44";"1afbefe6-638f-41f1-a554-481c3af6b182";"1";"1289";"2025-06-20T14:24:08.000Z";"2025-06-20T14:27:21.000Z";"Kassenbeleg-V1";"4363";"J/p8jhAha0ntJI+SxPBhXgBzDGMm3ya7QaZiAFDaqhIwPetMKbSOMHd1pPbE++28caEu+JfSkXMJ49DCL+VAhA==";;"Beleg^3.70_7.00_0.00_0.00_0.00^10.70:Unbar"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-20T19:45:18Z";"44";"cfe98f34-cb91-429b-9a74-d1291c75c380";"1";"1291";"2025-06-20T15:51:19.000Z";"2025-06-20T15:51:29.000Z";"Kassenbeleg-V1";"4368";"pR2m3NCtMqD+eX1j+Ba/qkik3H18C64OUL1TNNWIO9EVGqAeQAmsXn7J/xtK2Zm42h/R+cdAARqTrZpyB/k9NQ==";;"Beleg^0.00_11.00_0.00_0.00_0.00^11.00:Unbar"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-20T19:45:18Z";"44";"bb5dade4-5b62-4871-b003-06652a8d8585";"1";"1293";"2025-06-20T15:51:59.000Z";"2025-06-20T15:53:26.000Z";"Kassenbeleg-V1";"4379";"uP02AWtt9jllhRsd5wdzGYC5UQQ9mOVYtimQfNCb7zIlJgwJNICJjzPxPXsK2AuiZRyeWSxmj0ogsNt2Bc7s+g==";;"Beleg^0.00_11.00_0.00_0.00_0.00^11.00:Unbar"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-20T19:45:18Z";"44";"f2bc382d-77c3-4faf-a366-65bf79057235";"1";"1295";"2025-06-20T15:52:19.000Z";"2025-06-20T15:53:46.000Z";"Kassenbeleg-V1";"4381";"rJDSl30HfDHFC4lKcdQSijd0yXkJt93D97Lb2kbquTl/QKjpZE98AjTZ1nMbg/ZCsaohfA7dHA+NpNN3aZx4vw==";;"Beleg^0.00_11.00_0.00_0.00_0.00^11.00:Unbar"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-20T19:45:18Z";"44";"d5376689-b46b-495e-b4f0-8611c7eec244";"1";"1297";"2025-06-20T15:52:59.000Z";"2025-06-20T15:53:53.000Z";"Kassenbeleg-V1";"4383";"CJ+JJturv6C+iw4rWIOqRG/T8nffeSrktWlz5z1xUSs8fpjNu77a11SjY8+yDFNEJkadWl7vaTQk23o7aciJyw==";;"Beleg^0.00_30.50_0.00_0.00_0.00^30.50:Unbar"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-20T19:45:18Z";"44";"de8aa783-f254-4190-8382-8c41b11ea45f";"1";"1299";"2025-06-20T17:12:59.000Z";"2025-06-20T17:13:07.000Z";"Kassenbeleg-V1";"4388";"5KGFjkgA9eI0z9QlTRr/XHQ1QCHjQn/IoZRGTkKsZoukPXUchzx24bsCMUvQxABvws4V4PRBD7jIxcF4t1kmZQ==";;"Beleg^0.00_38.50_0.00_0.00_0.00^38.50:Unbar"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-20T19:45:18Z";"44";"177f3fb7-6063-494d-9bb0-c14c07ab219f";"1";"1275";"2025-06-20T10:44:32.000Z";"2025-06-20T11:35:33.000Z";"Kassenbeleg-V1";"4326";"caKfF6+tC5NoMLVnCX+Zdjp0ebi24B7euXrk2334ghmQ6RESHiA0KYi77W05JAY/IOfPtyHi4hJkMd888SNeqA==";;"Beleg^0.00_12.00_0.00_0.00_0.00^12.00:Unbar"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-20T19:45:18Z";"44";"08bb196d-4368-4d95-a4d7-f4e44b355d9e";"1";"1279";"2025-06-20T12:34:12.000Z";"2025-06-20T12:45:29.000Z";"Kassenbeleg-V1";"4334";"HgvjIB39FQTiDbFPKV+dEtcvqhf7dyYvoVUJQtRJvhIokYUVWZt1y4gC3Ns4RHvGX850tTvQJZJlO4FWK9lnfw==";;"Beleg^6.00_36.00_0.00_0.00_0.00^42.00:Unbar"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-20T19:45:18Z";"44";"ad4315fd-8978-4c34-a9b4-43c2fc1a1224";"1";"1277";"2025-06-20T12:30:52.000Z";"2025-06-20T12:45:38.000Z";"Kassenbeleg-V1";"4336";"YmrIjW6d47mU8+eW1Q6UiUK3rxlMKGRmcBX59B3sRJTBvWmMACOJ3bdEwzuRGFar3Swovp0T6YwHkF5pxiSKng==";;"Beleg^0.00_15.00_0.00_0.00_0.00^15.00:Unbar"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-20T19:45:18Z";"44";"ed908b5d-e024-4816-8234-43c8a5922dd3";"1";"1281";"2025-06-20T13:01:52.000Z";"2025-06-20T13:10:14.000Z";"Kassenbeleg-V1";"4341";"EYlr9PvOultk8z9VvqPylW8q0+vWA2TjcW+D36qnHYQIVeXfkZABGRSUr1m85P8wl+XTL+mGOX9AlLPYCvIGRQ==";;"Beleg^5.70_16.50_0.00_0.00_0.00^22.20:Unbar"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-20T19:45:18Z";"44";"19a810bb-f5ea-464d-896c-f4cb653ab946";"1";"1301";"2025-06-20T17:22:39.000Z";"2025-06-20T17:22:59.000Z";"Kassenbeleg-V1";"4393";"/u0ow8bk5K73nGJoG8B43DFWIVOInWUKn4r0wm7yb8naGl5J/8CxCXF/MZdIndgZDdtDeu1em2RJ/GdTHhgyRQ==";;"Beleg^4.00_0.00_0.00_0.00_0.00^4.00:Unbar"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-20T19:45:18Z";"44";"a033f5db-9255-425d-a481-9e90b5375848";"1";"1303";"2025-06-20T17:36:19.000Z";"2025-06-20T17:37:26.000Z";"Kassenbeleg-V1";"4398";"5WedVyLT1JttaENloVDsT51OnYhflFaSO1Jq15+tPGf3ZsGWj3RsgwOGU0L582bRAmOkqnWiqMNNdzdz4EjvrQ==";;"Beleg^6.00_33.00_0.00_0.00_0.00^39.00:Unbar"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-20T19:45:18Z";"44";"77d3f0f5-15ec-4685-8633-5a84036b66f2";"1";"1305";"2025-06-20T17:38:18.000Z";"2025-06-20T17:38:24.000Z";"Kassenbeleg-V1";"4403";"OaAD+I/krRtNeFiwQtH17/1NG7iXaDINQt4zHKS6ftd+RTgcBQsaWkKnE7zCUOvIitlD0OyALzFHlG8IsVMeiA==";;"Beleg^0.00_11.00_0.00_0.00_0.00^11.00:Unbar"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-20T19:45:18Z";"44";"2c265f24-f7cb-4e20-b198-e7f0cffa1207";"1";"1307";"2025-06-20T18:11:18.000Z";"2025-06-20T18:11:34.000Z";"Kassenbeleg-V1";"4408";"Kf/hR5e9/8102FKHfYzMVhC8P8mSm9qb/Sh9/1Ix+sSOq1wg+aIIMLyAyS1hhkKDR9i1BNmW1GnQIae6b+993A==";;"Beleg^0.00_10.50_0.00_0.00_0.00^10.50:Unbar"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-20T19:45:18Z";"44";"513cc0f5-7163-48d6-b44a-94b41d36802e";"1";"1309";"2025-06-20T18:44:47.000Z";"2025-06-20T18:45:49.000Z";"Kassenbeleg-V1";"4414";"TxpJMEoz+1b+82xp4sU81bVCBQOtkqOYSWOjOGx+btY6XP8CAXOgPs15zLpymqjjPbyOMmHOgxFKvPeCpmS+MQ==";;"Beleg^0.00_13.00_0.00_0.00_1.30^14.30:Unbar"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-20T19:45:18Z";"44";"78fbd6bb-3217-4403-92e5-fd46b797b2ec";"1";"1311";"2025-06-20T18:52:38.000Z";"2025-06-20T18:52:45.000Z";"Kassenbeleg-V1";"4419";"rsSr7dAyfrqEAIe7AlfFxPGgcIoW9MTyrA9GtK3AFUMSL/+SI8P+dIm6HFtY8w1cbtumSbWtE/Z95qq+tm7B3g==";;"Beleg^0.00_10.00_0.00_0.00_0.00^10.00:Unbar"
