"Z_KASSE_ID";"Z_ERSTELLUNG";"Z_NR";"BON_ID";"TSE_ID";"TSE_TANR";"TSE_TA_START";"TSE_TA_ENDE";"TSE_TA_VORGANGSART";"TSE_TA_SIGZ";"TSE_TA_SIG";"TSE_TA_FEHLER";"TSE_VORGANGSDATEN"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-07T18:47:01Z";"33";"173ee785-4c66-484e-945e-9eccaf061819";"1";"799";"2025-06-07T12:15:19.000Z";"2025-06-07T12:16:13.000Z";"Kassenbeleg-V1";"2737";"BLPUGyCuRUMb8A+/gpG8I5Y13MDd/HaSGyme+llWfcjJNh/fzO1EkdgDzswoGdT9XfL5q28kQqs+HH38EKVDhw==";;"Beleg^0.00_10.00_0.00_0.00_1.00^11.00:Unbar"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-07T18:47:01Z";"33";"976a7ac5-d24c-43f5-8617-bb5550e6d7a0";"1";"789";"2025-06-07T11:42:22.000Z";"2025-06-07T12:16:49.000Z";"Kassenbeleg-V1";"2739";"G3G2RDXKjtRajTcPo17ShN5T0LhWpfBDJoRwjEMeu6q2qr37mZl+ReNulKMLinfUs1t/0LzdXs85OnoG/gQt6A==";;"Beleg^0.00_19.00_0.00_0.00_0.00^19.00:Unbar"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-07T18:47:01Z";"33";"8fabc393-d224-452b-ac34-2b0eb3e35546";"1";"777";"2025-06-07T11:09:07.000Z";"2025-06-07T12:39:16.000Z";"Kassenbeleg-V1";"2752";"yKIBFYbErgSLI/ZdDIubllMi4ksDosCwAkKspWb16F8eFcUQOgaB4E5gUPSafr29Woo+RBOT7yu5qaBNOWCp6A==";;"Beleg^38.50_313.50_0.00_0.00_0.00^352.00:Bar"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-07T18:47:01Z";"33";"ae4b44c2-76fa-4a55-ac77-df36803e958c";"1";"787";"2025-06-07T11:39:16.000Z";"2025-06-07T12:39:45.000Z";"Kassenbeleg-V1";"2754";"6Utjd0XcGQZgQViKReiMoB88e1BP7zVI1tFQxprQ7yLh5VovLjE9l1sygPaLb9chBiiUUK/JnKCuugvedLocfA==";;"Beleg^0.00_15.50_0.00_0.00_20.00^35.50:Bar"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-07T18:47:01Z";"33";"2a2dfff8-41c5-41ab-8c77-1dbde33f9075";"1";"795";"2025-06-07T11:50:06.000Z";"2025-06-07T12:39:58.000Z";"Kassenbeleg-V1";"2757";"boLCyqGqxK5EAjzzKzy5NHZKtmOreLEi1FVtnytf27JKdk+mjtfsPqDn7wpoCb9rBKgkzuId178p75502U9iLA==";;"Beleg^6.50_0.00_0.00_0.00_0.00^6.50:Bar"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-07T18:47:01Z";"33";"4488d937-60cb-4c11-9b64-dda309b9a0bf";"1";"771";"2025-06-07T10:28:26.000Z";"2025-06-07T12:41:26.000Z";"Kassenbeleg-V1";"2759";"BVOp07peoxywtBdMHsavhth7jtm8tPwT5BYx56QS4viP0x8cAEN+ngOcbH35TlZEGN+Y5bcV7qjXit5ntcYZQQ==";;"AVBelegabbruch^0.00_0.00_0.00_0.00_0.00^"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-07T18:47:01Z";"33";"721c9456-47ba-476c-9560-4b42f2ac6a80";"1";"801";"2025-06-07T12:47:03.000Z";"2025-06-07T12:49:06.000Z";"Kassenbeleg-V1";"2764";"3TMv9Cw0f0mQc7Surnl518pHRJB0DnKxh7Zb9zXs37jS9TYOtSuYOBgd6QyFnqB5dARaHhOznOqakq2ccPc7UQ==";;"Beleg^0.00_8.00_0.00_0.00_0.00^8.00:Unbar"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-07T18:47:01Z";"33";"1a5c44c4-4bff-4e40-b44d-2b49c0091420";"1";"803";"2025-06-07T13:10:19.000Z";"2025-06-07T13:11:07.000Z";"Kassenbeleg-V1";"2769";"aUTeKRzBXAJDYkqwHpzbOYJ94Xub3FP/Xx9fooOqjqeqhi3DXOC7m83O48b8o6L1HeeZcmQHx2pyXxPbTuCscw==";;"Beleg^0.00_15.50_0.00_0.00_1.55^17.05:Unbar"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-07T18:47:01Z";"33";"0eb07841-77e9-4259-a35a-42d4f7493bac";"1";"805";"2025-06-07T13:39:02.000Z";"2025-06-07T13:46:03.000Z";"Kassenbeleg-V1";"2774";"MY8q3VsBY9RzdZB/emE4P+Ihn+ZqbuSmfjDrnr6WIqSli5H1VmcMcprn3mpjwz9kqfYVWVyFY8y7zm5Gtq7mzQ==";;"Beleg^0.00_11.00_0.00_0.00_0.00^11.00:Unbar"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-07T18:47:01Z";"33";"ab5134c6-247f-4ba7-94b1-ea6b86f224b8";"1";"807";"2025-06-07T14:14:26.000Z";"2025-06-07T14:15:46.000Z";"Kassenbeleg-V1";"2779";"7jFLfHmNbffuwIi71AqGuvRZO/8e4bjJ0VGuVsdZQo3m+OcwxboD/kr5Q1SraVmVE9OqTL5EtCyKy1OFIFpaKg==";;"Beleg^0.00_14.50_0.00_0.00_0.00^14.50:Unbar"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-07T18:47:01Z";"33";"a358f7b4-fbd1-4292-8bc4-e607ad918d08";"1";"809";"2025-06-07T15:03:42.000Z";"2025-06-07T15:16:44.000Z";"Kassenbeleg-V1";"2784";"QBeA+jkUbBcaYEHwCPBaVmwrx2djNI4qM1OE2hvvRQH/+8lTwsrkFZaiI9rWtTQulTNwjaOsuz2HuxA5hubZ6g==";;"Beleg^7.40_40.50_0.00_0.00_0.00^47.90:Unbar"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-07T18:47:01Z";"33";"d2f5eb53-d00f-4bf0-b5e9-c47e03268d8f";"1";"811";"2025-06-07T15:19:19.000Z";"2025-06-07T18:37:00.000Z";"SonstigerVorgang";"2824";"lOncC75mc/270xq6y+5d9Ji9gTJfcNwm/K3H3DgOYM/uF6kqzO/N69p6hptx4YaN221Islq8qVGWq4+8mmOKVw==";;"offene Transaktion wurde automatisiert abgebrochen"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-07T18:47:01Z";"33";"1715c058-e40e-4e9b-a7e4-8a6dbcd8ae28";"1";"813";"2025-06-07T15:29:50.000Z";"2025-06-07T15:30:59.000Z";"Kassenbeleg-V1";"2797";"YcOYiGlKAdrKXI2bqKGIJrQ3IOHGKHhsmzNPB6vwjO48DRoyRm/wEorYEkOJhbCiQrootMrmeqo1hZ5c6mosCw==";;"Beleg^7.40_28.00_0.00_0.00_0.00^35.40:Unbar"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-07T18:47:01Z";"33";"599a816b-1858-4a02-a132-883d425ca0b3";"1";"815";"2025-06-07T15:34:53.000Z";"2025-06-07T15:35:17.000Z";"Kassenbeleg-V1";"2803";"XAQ1+yaKMt5Ldcw2WvK3822QC9eK89ZANEYcHPZ2N1COm27KPVaoAZ4UYb+3X/COzz/6zGE8Zv2JFrhkRGuaYA==";;"Beleg^0.00_4.00_0.00_0.00_0.00^4.00:Bar"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-07T18:47:01Z";"33";"e962a8db-cc6e-4cdb-bffa-c3353f72ad60";"1";"817";"2025-06-07T15:36:39.000Z";"2025-06-07T15:36:54.000Z";"Kassenbeleg-V1";"2808";"I92ijZHUnL/wIHKfZpq0roV1AZGyKGJ5b4kEXX45X7Ppcw4o8zoIzJHbm3ps30h94ZWbcOigmc0PdKN5Mp4pqw==";;"Beleg^0.00_7.00_0.00_0.00_0.00^7.00:Bar"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-07T18:47:01Z";"33";"db6b1c3f-168b-4a0b-a679-7bb0363db41c";"1";"819";"2025-06-07T16:18:22.000Z";"2025-06-07T16:32:17.000Z";"Kassenbeleg-V1";"2813";"xYkZvnozQ/A2CrXHT+9aym4ilRq4gmKw9u+5+4AtyYXZiopHxpyF2utku0mpn07cIDK47RKDB4kIS+via1e4xQ==";;"Beleg^0.00_23.00_0.00_0.00_0.00^23.00:Unbar"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-07T18:47:01Z";"33";"fca12b45-d4b6-43e0-adbf-61ba2c11c91c";"1";"821";"2025-06-07T16:35:36.000Z";"2025-06-07T16:36:28.000Z";"Kassenbeleg-V1";"2819";"hqmlrRv7qWtkFw0ZdSz04LBrjc98lxEdungUgKbGC7PXDyyokPkgzyhMOsTLky5sf43cCjZPzUYxNxXxSfUlkQ==";;"Beleg^0.00_20.00_0.00_0.00_2.00^22.00:Unbar"
