"Z_KASSE_ID";"Z_ERSTELLUNG";"Z_NR";"BON_ID";"TSE_ID";"TSE_TANR";"TSE_TA_START";"TSE_TA_ENDE";"TSE_TA_VORGANGSART";"TSE_TA_SIGZ";"TSE_TA_SIG";"TSE_TA_FEHLER";"TSE_VORGANGSDATEN"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-14T20:57:15Z";"39";"93041fbd-9e25-47bd-9e7f-702fa4b261b2";"1";"1031";"2025-06-14T09:55:18.000Z";"2025-06-14T09:55:47.000Z";"Kassenbeleg-V1";"3516";"0dkYq8RhMbC1t9uaa7i/1YsjtLxKio4pCkezKiGjCxCXMPHkyOpm7snf5usi/1ePbaUV/1RGJC5fc7Ii2beOvQ==";;"Beleg^0.00_10.00_0.00_0.00_0.00^10.00:Bar"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-14T20:57:15Z";"39";"a85e59a3-9470-474d-b522-16de90075f4e";"1";"1033";"2025-06-14T10:15:32.000Z";"2025-06-14T10:16:32.000Z";"Kassenbeleg-V1";"3522";"jAM+b5YGLy2ev056ZcAh8hFMp5XKpYtLkHNKciN/1bd/Bqy2MvelSHLSCb2WJcOw0JKYd56vTLsZZDRzWchkvw==";;"Beleg^3.70_11.00_0.00_0.00_0.00^14.70:Unbar"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-14T20:57:15Z";"39";"07ef0112-5b0e-4c52-a5a2-70adc538c7af";"1";"1035";"2025-06-14T10:24:27.000Z";"2025-06-14T10:25:39.000Z";"Kassenbeleg-V1";"3530";"JjpOWyDiK63tjmYhGLteA7YgaUy38C7FCZRelqLHhkjmEsSgAqQ2QU0cDxbpfkM5ofWwfyxbHnIIvkejuLtyFQ==";;"Beleg^0.00_28.50_0.00_0.00_0.00^28.50:Unbar"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-14T20:57:15Z";"39";"0f8ff3f8-bd99-4557-b280-e43eb172bacd";"1";"1037";"2025-06-14T10:28:50.000Z";"2025-06-14T10:29:05.000Z";"Kassenbeleg-V1";"3535";"M7Cf8Xa8FhYMJj0/Ac4TYvLv/8VOVhcSMKib8F+XAxuxDyh05eZ5A8FcQy+YDetMffFOO7fv5TooYmlM8nJsJg==";;"Beleg^3.70_0.00_0.00_0.00_0.00^3.70:Bar"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-14T20:57:15Z";"39";"cac21bbe-2eb6-4dbb-a3ce-de423452699c";"1";"1039";"2025-06-14T11:12:18.000Z";"2025-06-14T11:14:00.000Z";"Kassenbeleg-V1";"3544";"mT6p3Yuo0//ui7z28grtu+CGs+V7SaXrlpSZiscrqzi1jnpCGsKZWjWr31/6Vln/c2+5F/pL/tgYpMEuivGj1w==";;"Beleg^4.00_22.50_0.00_0.00_2.65^29.15:Unbar"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-14T20:57:15Z";"39";"472097ea-39c1-45d8-8738-5494c72a427b";"1";"1041";"2025-06-14T11:38:27.000Z";"2025-06-14T11:39:16.000Z";"Kassenbeleg-V1";"3553";"y2MKM2GsWP9Xc6+zlVxHPFPFMTvHhr4JKOTSJK1X5vi+7jPWFX3xIBPdz7IQ87gucaOiRFNeg9fO2pAC5roQ1w==";;"Beleg^0.00_23.50_0.00_0.00_2.35^25.85:Unbar"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-14T20:57:15Z";"39";"1b7277b4-4463-4f77-b055-412483efef6d";"1";"1043";"2025-06-14T12:18:14.000Z";"2025-06-14T12:18:42.000Z";"Kassenbeleg-V1";"3558";"EmVLVKNlLEYnDFP4c2ic4/BWIMF9g92Brzmjrd88ho5lFUgpi1dXhOYYAim1mSyfM6hxkdkmjnBGE7vWiVt44g==";;"Beleg^0.00_10.00_0.00_0.00_0.00^10.00:Unbar"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-14T20:57:15Z";"39";"46a69e0e-0aa0-4891-b900-0abeb8e1d4ca";"1";"1045";"2025-06-14T12:29:53.000Z";"2025-06-14T12:41:11.000Z";"Kassenbeleg-V1";"3563";"r6XyI34s7+9AZRpBdU/eECqeL/sSnWZ1cmDWQZ0YkHqfkHPwVmYMeRbzIMpwL3g99XObiTfr3HZfccfdwZ4PkQ==";;"Beleg^11.10_33.50_0.00_0.00_0.00^44.60:Unbar"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-14T20:57:15Z";"39";"956aed0e-9c00-4437-b438-8c67ba19fd0d";"1";"1047";"2025-06-14T12:46:13.000Z";"2025-06-14T13:15:00.000Z";"Kassenbeleg-V1";"3568";"NsiVm6pOrPGr6xXEV8whQMkpGCx9h4uGOLOiZwWQBGdxTLiUl/csiSD4zYkuS4yuoW6saULslA1+l2UIfbhKyA==";;"Beleg^0.00_4.00_0.00_0.00_0.00^4.00:Unbar"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-14T20:57:15Z";"39";"203d1876-6eab-45e0-9ee8-8bbe65d30105";"1";"1049";"2025-06-14T14:53:18.000Z";"2025-06-14T15:03:22.000Z";"Kassenbeleg-V1";"3573";"qYVil64qmEpNkxU7+y8DHTrxR9boNHAE7oeKLUC4Vhuruyi/sz6T56fFzVzXnJCP5VGoxH1apvX9zbejjJcxFA==";;"Beleg^9.40_54.00_0.00_0.00_0.00^63.40:Unbar"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-14T20:57:15Z";"39";"21b00158-0bf2-46ed-b2d0-d23e24eb03f9";"1";"1051";"2025-06-14T15:10:37.000Z";"2025-06-14T15:17:16.000Z";"Kassenbeleg-V1";"3578";"zmKOYHhN+V7kXfAsUEZpL4D5DoTwIxnAsFyjOSXMpTEQ4l8wMc7dQWOjaCHdFF3b7KY52lcbBPQqS6m49xH9eg==";;"Beleg^0.00_14.00_0.00_0.00_0.00^14.00:Unbar"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-14T20:57:15Z";"39";"fcd41eaa-c8f2-4b19-8712-2354ca0f35b1";"1";"1053";"2025-06-14T16:10:27.000Z";"2025-06-14T16:12:10.000Z";"Kassenbeleg-V1";"3586";"nUR7QttoneT2U1KqQelQi9FJB2LNgV9nHkZcVaDR35Ybi3VsFi/rtL6FIzQIPfV8BBTtBnvPxOdr3lnOegaqsQ==";;"Beleg^0.00_19.00_0.00_0.00_0.00^19.00:Unbar"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-14T20:57:15Z";"39";"1bb3392d-001b-4964-99cf-572d970fbcc2";"1";"1055";"2025-06-14T16:30:24.000Z";"2025-06-14T16:32:01.000Z";"Kassenbeleg-V1";"3596";"zfEiAPjYkQGAYoykgWSe79JvxDbOOK5VRRm3mvzyTdWnXjVVsurkpwDxUn+/CunKDnsCa9MEsTSIPpd/FhrgRw==";;"Beleg^7.40_35.00_0.00_0.00_4.24^46.64:Unbar"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-14T20:57:15Z";"39";"4990fe12-6c7d-40e4-9750-5dd484921eb6";"1";"1057";"2025-06-14T17:18:30.000Z";"2025-06-14T17:46:25.000Z";"Kassenbeleg-V1";"3615";"auUfCZ9XY5mwagiWtPlLeMSTjCwF3nqUrRx0ZQyE/tqhthewF0kdXFKAg+rnyam0NwAwuA8xi09lPKbLhdPLHQ==";;"Beleg^2.00_26.00_0.00_0.00_0.00^28.00:Bar"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-14T20:57:15Z";"39";"6b1b3d1b-9072-4136-8cb9-b5bcfe28ffbd";"1";"1059";"2025-06-14T17:26:17.000Z";"2025-06-14T17:46:33.000Z";"Kassenbeleg-V1";"3617";"Gq/4hlyi1LtX24NYoGfxXVV+JGim6bUqFwUIpqXsk5MYabEdGdNupZOgISlZow5AC21HKy45MKIvm+RIS3z+wg==";;"Beleg^5.00_22.00_0.00_0.00_0.00^27.00:Unbar"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-14T20:57:15Z";"39";"b159554a-b4b3-42ec-ae34-7a6bb094a4a5";"1";"1063";"2025-06-14T17:33:37.000Z";"2025-06-14T17:46:37.000Z";"Kassenbeleg-V1";"3619";"KRAI366GLp8adu1S8LKe+juJrdA5vukUmgMYglwVXEZRnObKoDCxmWHyIOV9Mbd3KGU/fsKtUHd2yFbHELHyGQ==";;"Beleg^0.00_29.50_0.00_0.00_0.00^29.50:Unbar"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-14T20:57:15Z";"39";"a35e686d-df93-41e4-851f-aa692401b0f5";"1";"1061";"2025-06-14T17:30:37.000Z";"2025-06-14T17:46:41.000Z";"Kassenbeleg-V1";"3621";"KPRcnLo5QCZCq4hm0Zk2arF8MoRoViZn6qDUgSaXRc9p5yVbgQ/mAadhYpspwPhMTyx9FTIEGxEiDqp/hNN0Vg==";;"Beleg^0.00_7.00_0.00_0.00_0.00^7.00:Unbar"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-14T20:57:15Z";"39";"112a16fa-456b-486f-9ac4-54bc0ab10bd2";"1";"1065";"2025-06-14T17:37:57.000Z";"2025-06-14T17:46:48.000Z";"Kassenbeleg-V1";"3623";"s/pPgCLq4p+6yJ3Vt4ZZGziQbB5GvGJruBmsSMaKedF09wwBL3wqnMDtxpMIfQ1FI5Fe5RU7GJxx44GbtTDd7w==";;"Beleg^0.00_5.50_0.00_0.00_0.00^5.50:Unbar"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-14T20:57:15Z";"39";"c14e5b54-92c4-40ed-914b-9c17f1d66063";"1";"1067";"2025-06-14T17:47:15.000Z";"2025-06-14T17:48:02.000Z";"Kassenbeleg-V1";"3628";"D/rLl5kVUkxEdawutb1NU6qPGJABqYI4ywh5b2YJsX/LUR0M6eUs0xJW082ZC8I9RlcgzmDMG9+kRGCl54tl3A==";;"Beleg^0.00_8.50_0.00_0.00_0.00^8.50:Bar"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-14T20:57:15Z";"39";"1b8671eb-b559-478e-a396-8dfff4d629f9";"1";"1069";"2025-06-14T17:50:59.000Z";"2025-06-14T17:53:10.000Z";"Kassenbeleg-V1";"3635";"hQ9WZGTbmW1Z59MLnHP2ikyQoGlgVLImc2UBhacLGaxtzj5LobBiY9DowSMiY0QY9JU+MOTTefvQzN3fSIfHKQ==";;"Beleg^6.70_4.00_0.00_0.00_0.41^11.11:Bar"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-14T20:57:15Z";"39";"289fa806-7128-482c-8f17-c35dcd373df3";"1";"1071";"2025-06-14T17:54:01.000Z";"2025-06-14T17:54:36.000Z";"Kassenbeleg-V1";"3640";"lAHH+eHVkUXjWPqOdP+92IZl94j8koCl88Zbe3TbimOPgK9pjwl+uIbonLd2e57tGz43ziaY6E6RTkycDIhNtA==";;"Beleg^3.70_0.00_0.00_0.00_0.00^3.70:Bar"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-14T20:57:15Z";"39";"9a9e2a00-764a-4f51-8332-21a34078a9f6";"1";"1073";"2025-06-14T18:14:03.000Z";"2025-06-14T18:15:06.000Z";"Kassenbeleg-V1";"3647";"6Rq48p68ULLoZXyYwL2eYg79P+18G6Wv7oQwz2jbjJaa88MBgpdbki6VJ+URt8LxbOdPnSdILX5/HFou6FDWeQ==";;"Beleg^0.00_19.00_0.00_0.00_1.90^20.90:Unbar"
