"Z_KASSE_ID";"Z_ERSTELLUNG";"Z_NR";"BON_ID";"POS_ZEILE";"UST_SCHLUESSEL";"POS_BRUTTO";"POS_NETTO";"POS_UST"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-14T20:57:15Z";"39";"21b00158-0bf2-46ed-b2d0-d23e24eb03f9";"2";"2";;"3.74000";"0.26000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-14T20:57:15Z";"39";"21b00158-0bf2-46ed-b2d0-d23e24eb03f9";"1";"2";;"7.01000";"0.49000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-14T20:57:15Z";"39";"203d1876-6eab-45e0-9ee8-8bbe65d30105";"8";"1";;"1.68000";"0.32000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-14T20:57:15Z";"39";"203d1876-6eab-45e0-9ee8-8bbe65d30105";"7";"1";;"3.11000";"0.59000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-14T20:57:15Z";"39";"203d1876-6eab-45e0-9ee8-8bbe65d30105";"6";"1";;"3.11000";"0.59000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-14T20:57:15Z";"39";"203d1876-6eab-45e0-9ee8-8bbe65d30105";"5";"2";;"7.01000";"0.49000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-14T20:57:15Z";"39";"203d1876-6eab-45e0-9ee8-8bbe65d30105";"4";"2";;"7.48000";"0.52000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-14T20:57:15Z";"39";"203d1876-6eab-45e0-9ee8-8bbe65d30105";"3";"2";;"14.95000";"1.05000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-14T20:57:15Z";"39";"203d1876-6eab-45e0-9ee8-8bbe65d30105";"2";"2";;"10.28000";"0.72000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-14T20:57:15Z";"39";"203d1876-6eab-45e0-9ee8-8bbe65d30105";"1";"2";;"10.75000";"0.75000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-14T20:57:15Z";"39";"956aed0e-9c00-4437-b438-8c67ba19fd0d";"1";"2";;"3.74000";"0.26000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-14T20:57:15Z";"39";"46a69e0e-0aa0-4891-b900-0abeb8e1d4ca";"7";"2";;"0.93000";"0.07000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-14T20:57:15Z";"39";"46a69e0e-0aa0-4891-b900-0abeb8e1d4ca";"6";"1";;"6.22000";"1.18000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-14T20:57:15Z";"39";"46a69e0e-0aa0-4891-b900-0abeb8e1d4ca";"5";"1";;"3.11000";"0.59000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-14T20:57:15Z";"39";"46a69e0e-0aa0-4891-b900-0abeb8e1d4ca";"4";"2";;"3.74000";"0.26000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-14T20:57:15Z";"39";"46a69e0e-0aa0-4891-b900-0abeb8e1d4ca";"3";"2";;"7.94000";"0.56000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-14T20:57:15Z";"39";"46a69e0e-0aa0-4891-b900-0abeb8e1d4ca";"2";"2";;"8.41000";"0.59000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-14T20:57:15Z";"39";"46a69e0e-0aa0-4891-b900-0abeb8e1d4ca";"1";"2";;"10.28000";"0.72000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-14T20:57:15Z";"39";"1b7277b4-4463-4f77-b055-412483efef6d";"1";"2";;"9.35000";"0.65000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-14T20:57:15Z";"39";"472097ea-39c1-45d8-8738-5494c72a427b";"4";"2";;"9.35000";"0.65000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-14T20:57:15Z";"39";"472097ea-39c1-45d8-8738-5494c72a427b";"3";"2";;"1.87000";"0.13000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-14T20:57:15Z";"39";"472097ea-39c1-45d8-8738-5494c72a427b";"2";"2";;"10.75000";"0.75000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-14T20:57:15Z";"39";"472097ea-39c1-45d8-8738-5494c72a427b";"1";"2";;"10.28000";"0.72000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-14T20:57:15Z";"39";"cac21bbe-2eb6-4dbb-a3ce-de423452699c";"5";"1";;"3.36000";"0.64000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-14T20:57:15Z";"39";"cac21bbe-2eb6-4dbb-a3ce-de423452699c";"4";"2";;"1.87000";"0.13000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-14T20:57:15Z";"39";"cac21bbe-2eb6-4dbb-a3ce-de423452699c";"3";"2";;"3.74000";"0.26000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-14T20:57:15Z";"39";"cac21bbe-2eb6-4dbb-a3ce-de423452699c";"2";"2";;"7.94000";"0.56000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-14T20:57:15Z";"39";"cac21bbe-2eb6-4dbb-a3ce-de423452699c";"1";"2";;"7.48000";"0.52000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-14T20:57:15Z";"39";"0f8ff3f8-bd99-4557-b280-e43eb172bacd";"1";"1";;"3.11000";"0.59000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-14T20:57:15Z";"39";"07ef0112-5b0e-4c52-a5a2-70adc538c7af";"4";"2";;"2.80000";"0.20000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-14T20:57:15Z";"39";"07ef0112-5b0e-4c52-a5a2-70adc538c7af";"3";"2";;"5.14000";"0.36000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-14T20:57:15Z";"39";"07ef0112-5b0e-4c52-a5a2-70adc538c7af";"2";"2";;"8.41000";"0.59000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-14T20:57:15Z";"39";"07ef0112-5b0e-4c52-a5a2-70adc538c7af";"1";"2";;"10.28000";"0.72000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-14T20:57:15Z";"39";"a85e59a3-9470-474d-b522-16de90075f4e";"2";"2";;"10.28000";"0.72000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-14T20:57:15Z";"39";"a85e59a3-9470-474d-b522-16de90075f4e";"1";"1";;"3.11000";"0.59000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-14T20:57:15Z";"39";"93041fbd-9e25-47bd-9e7f-702fa4b261b2";"1";"2";;"9.35000";"0.65000"
