"Z_KASSE_ID";"Z_ERSTELLUNG";"Z_NR";"BON_ID";"POS_ZEILE";"GUTSCHEIN_NR";"ARTIKELTEXT";"POS_TERMINAL_ID";"GV_TYP";"GV_NAME";"INHAUS";"P_STORNO";"AGENTUR_ID";"ART_NR";"GTIN";"WARENGR_ID";"WARENGR";"MENGE";"FAKTOR";"EINHEIT";"STK_BR"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-14T20:57:15Z";"39";"fcd41eaa-c8f2-4b19-8712-2354ca0f35b1";"3";;"Fried Chicken Pop (ohne Soße)";;"Umsatz";;"1";"0";"0";"47844903";;;;"1.000";;;"9.00000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-14T20:57:15Z";"39";"fcd41eaa-c8f2-4b19-8712-2354ca0f35b1";"2";;"Chicken Wing Yangnyoem";;"Umsatz";;"1";"0";"0";"47844555";;;;"1.000";;;"10.00000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-14T20:57:15Z";"39";"fcd41eaa-c8f2-4b19-8712-2354ca0f35b1";"1";;"Chicken Wing Yangnyoem";;"Umsatz";;"1";"1";"0";"47844555";;;;"1.000";;;"10.00000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-14T20:57:15Z";"39";"21b00158-0bf2-46ed-b2d0-d23e24eb03f9";"3";;"Gochujang Mayo(Hausgemacht)";;"Umsatz";;"1";"0";"0";"47826959";;;;"1.000";;;"2.50000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-14T20:57:15Z";"39";"21b00158-0bf2-46ed-b2d0-d23e24eb03f9";"2";;"Pommes Frites";;"Umsatz";;"1";"0";"0";"47826849";;;;"1.000";;;"4.00000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-14T20:57:15Z";"39";"21b00158-0bf2-46ed-b2d0-d23e24eb03f9";"1";;"Japchae Mandu(Dumplings) 8 st";;"Umsatz";;"1";"0";"0";"48665379";;;;"1.000";;;"7.50000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-14T20:57:15Z";"39";"203d1876-6eab-45e0-9ee8-8bbe65d30105";"8";;"Wasser (mit Kohlensäure)";;"Umsatz";;"1";"0";"0";"49474536";;;;"1.000";;;"2.00000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-14T20:57:15Z";"39";"203d1876-6eab-45e0-9ee8-8bbe65d30105";"7";;"BongBong 238ml";;"Umsatz";;"1";"0";"0";"48588040";;;;"1.000";;;"3.70000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-14T20:57:15Z";"39";"203d1876-6eab-45e0-9ee8-8bbe65d30105";"6";;"COCA COLA Zero";;"Umsatz";;"1";"0";"0";"48657214";;;;"1.000";;;"3.70000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-14T20:57:15Z";"39";"203d1876-6eab-45e0-9ee8-8bbe65d30105";"5";;"Japchae Mandu(Dumplings) 8 st";;"Umsatz";;"1";"0";"0";"48665379";;;;"1.000";;;"7.50000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-14T20:57:15Z";"39";"203d1876-6eab-45e0-9ee8-8bbe65d30105";"4";;"Basak Ramyeon";;"Umsatz";;"1";"0";"0";"47804263";;;;"1.000";;;"8.00000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-14T20:57:15Z";"39";"203d1876-6eab-45e0-9ee8-8bbe65d30105";"3";;"Basak Ramyeon";;"Umsatz";;"1";"0";"0";"47804263";;;;"2.000";;;"8.00000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-14T20:57:15Z";"39";"203d1876-6eab-45e0-9ee8-8bbe65d30105";"2";;"Chicken Pop Cream Lemon";;"Umsatz";;"1";"0";"0";"47844552";;;;"1.000";;;"11.00000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-14T20:57:15Z";"39";"203d1876-6eab-45e0-9ee8-8bbe65d30105";"1";;"Chicken Pop Yangnyoem";;"Umsatz";;"1";"0";"0";"47844540";;;;"1.000";;;"11.50000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-14T20:57:15Z";"39";"956aed0e-9c00-4437-b438-8c67ba19fd0d";"1";;"Pommes Frites";;"Umsatz";;"1";"0";"0";"47826849";;;;"1.000";;;"4.00000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-14T20:57:15Z";"39";"46a69e0e-0aa0-4891-b900-0abeb8e1d4ca";"7";;"Ketchup";;"Umsatz";;"1";"0";"0";"47826929";;;;"1.000";;;"1.00000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-14T20:57:15Z";"39";"46a69e0e-0aa0-4891-b900-0abeb8e1d4ca";"6";;"COCA COLA";;"Umsatz";;"1";"0";"0";"47790569";;;;"2.000";;;"3.70000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-14T20:57:15Z";"39";"46a69e0e-0aa0-4891-b900-0abeb8e1d4ca";"5";;"Sprite";;"Umsatz";;"1";"0";"0";"48666576";;;;"1.000";;;"3.70000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-14T20:57:15Z";"39";"46a69e0e-0aa0-4891-b900-0abeb8e1d4ca";"4";;"Pommes Frites";;"Umsatz";;"1";"0";"0";"47826849";;;;"1.000";;;"4.00000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-14T20:57:15Z";"39";"46a69e0e-0aa0-4891-b900-0abeb8e1d4ca";"3";;"Tteokbokki";;"Umsatz";;"1";"0";"0";"47790564";;;;"1.000";;;"8.50000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-14T20:57:15Z";"39";"46a69e0e-0aa0-4891-b900-0abeb8e1d4ca";"2";;"Fried Chicken Pop (ohne Soße)";;"Umsatz";;"1";"0";"0";"47844903";;;;"1.000";;;"9.00000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-14T20:57:15Z";"39";"46a69e0e-0aa0-4891-b900-0abeb8e1d4ca";"1";;"Chicken Pop Soy Garlic";;"Umsatz";;"1";"0";"0";"47844544";;;;"1.000";;;"11.00000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-14T20:57:15Z";"39";"1b7277b4-4463-4f77-b055-412483efef6d";"1";;"Chicken Wing Soy Garlic";;"Umsatz";;"1";"0";"0";"47844557";;;;"1.000";;;"10.00000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-14T20:57:15Z";"39";"472097ea-39c1-45d8-8738-5494c72a427b";"4";;"Chicken Wing Soy Garlic";;"Umsatz";;"1";"0";"0";"47844557";;;;"1.000";;;"10.00000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-14T20:57:15Z";"39";"472097ea-39c1-45d8-8738-5494c72a427b";"3";;"Chicken-Mu";;"Umsatz";;"1";"0";"0";"49604511";;;;"1.000";;;"2.00000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-14T20:57:15Z";"39";"472097ea-39c1-45d8-8738-5494c72a427b";"2";;"Tteokbokki";;"Umsatz";;"1";"0";"0";"47790564";;;;"1.000";;;"11.50000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-14T20:57:15Z";"39";"472097ea-39c1-45d8-8738-5494c72a427b";"1";;"Chicken Pop Soy Garlic";;"Umsatz";;"1";"1";"0";"47844544";;;;"1.000";;;"11.00000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-14T20:57:15Z";"39";"cac21bbe-2eb6-4dbb-a3ce-de423452699c";"5";;"Shikhe 238ml";;"Umsatz";;"1";"0";"0";"48588169";;;;"1.000";;;"4.00000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-14T20:57:15Z";"39";"cac21bbe-2eb6-4dbb-a3ce-de423452699c";"4";;"Chicken-Mu";;"Umsatz";;"1";"0";"0";"49604511";;;;"1.000";;;"2.00000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-14T20:57:15Z";"39";"cac21bbe-2eb6-4dbb-a3ce-de423452699c";"3";;"Pommes Frites";;"Umsatz";;"1";"0";"0";"47826849";;;;"1.000";;;"4.00000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-14T20:57:15Z";"39";"cac21bbe-2eb6-4dbb-a3ce-de423452699c";"2";;"Tteokbokki";;"Umsatz";;"1";"0";"0";"47790564";;;;"1.000";;;"8.50000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-14T20:57:15Z";"39";"cac21bbe-2eb6-4dbb-a3ce-de423452699c";"1";;"Fried Chicken Wing (ohne Soße)";;"Umsatz";;"1";"0";"0";"47844554";;;;"1.000";;;"8.00000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-14T20:57:15Z";"39";"0f8ff3f8-bd99-4557-b280-e43eb172bacd";"1";;"Fanta";;"Umsatz";;"1";"0";"0";"48657216";;;;"1.000";;;"3.70000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-14T20:57:15Z";"39";"07ef0112-5b0e-4c52-a5a2-70adc538c7af";"4";;"K-Coleslaw";;"Umsatz";;"1";"0";"0";"49604488";;;;"1.000";;;"3.00000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-14T20:57:15Z";"39";"07ef0112-5b0e-4c52-a5a2-70adc538c7af";"3";;"Sweet Potato Frites";;"Umsatz";;"1";"0";"0";"47826853";;;;"1.000";;;"5.50000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-14T20:57:15Z";"39";"07ef0112-5b0e-4c52-a5a2-70adc538c7af";"2";;"Fried Chicken Pop (ohne Soße)";;"Umsatz";;"1";"0";"0";"47844903";;;;"1.000";;;"9.00000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-14T20:57:15Z";"39";"07ef0112-5b0e-4c52-a5a2-70adc538c7af";"1";;"Chicken Pop Yangnyoem";;"Umsatz";;"1";"0";"0";"47844540";;;;"1.000";;;"11.00000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-14T20:57:15Z";"39";"a85e59a3-9470-474d-b522-16de90075f4e";"2";;"Chicken Pop Soy Garlic";;"Umsatz";;"1";"0";"0";"47844544";;;;"1.000";;;"11.00000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-14T20:57:15Z";"39";"a85e59a3-9470-474d-b522-16de90075f4e";"1";;"COCA COLA";;"Umsatz";;"1";"0";"0";"47790569";;;;"1.000";;;"3.70000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-14T20:57:15Z";"39";"93041fbd-9e25-47bd-9e7f-702fa4b261b2";"1";;"Chicken Wing Yangnyoem";;"Umsatz";;"1";"0";"0";"47844555";;;;"1.000";;;"10.00000"
