"Z_KASSE_ID";"Z_ERSTELLUNG";"Z_NR";"BON_ID";"POS_ZEILE";"GUTSCHEIN_NR";"ARTIKELTEXT";"POS_TERMINAL_ID";"GV_TYP";"GV_NAME";"INHAUS";"P_STORNO";"AGENTUR_ID";"ART_NR";"GTIN";"WARENGR_ID";"WARENGR";"MENGE";"FAKTOR";"EINHEIT";"STK_BR"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-25T19:52:59Z";"48";"77598291-2fbf-4397-b312-69dad98d8dd7";"10";;"COCA COLA Zero";;"Umsatz";;"1";"0";"0";"48657214";;;;"1.000";;;"3.70000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-25T19:52:59Z";"48";"77598291-2fbf-4397-b312-69dad98d8dd7";"9";;"COCA COLA Zero";;"Umsatz";;"1";"0";"0";"48657214";;;;"1.000";;;"3.70000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-25T19:52:59Z";"48";"77598291-2fbf-4397-b312-69dad98d8dd7";"8";;"COCA COLA Zero";;"Umsatz";;"1";"0";"0";"48657214";;;;"1.000";;;"3.70000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-25T19:52:59Z";"48";"77598291-2fbf-4397-b312-69dad98d8dd7";"7";;"BongBong 238ml";;"Umsatz";;"1";"0";"0";"48588040";;;;"1.000";;;"3.70000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-25T19:52:59Z";"48";"77598291-2fbf-4397-b312-69dad98d8dd7";"6";;"BongBong 238ml";;"Umsatz";;"1";"0";"0";"48588040";;;;"1.000";;;"3.70000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-25T19:52:59Z";"48";"77598291-2fbf-4397-b312-69dad98d8dd7";"5";;"Sweet Potato Frites";;"Umsatz";;"1";"0";"0";"47826853";;;;"1.000";;;"9.00000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-25T19:52:59Z";"48";"77598291-2fbf-4397-b312-69dad98d8dd7";"4";;"Tteokbokki";;"Umsatz";;"1";"0";"0";"47790564";;;;"1.000";;;"11.50000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-25T19:52:59Z";"48";"77598291-2fbf-4397-b312-69dad98d8dd7";"3";;"Chicken Pop Yangnyoem";;"Umsatz";;"1";"0";"0";"47844540";;;;"1.000";;;"11.00000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-25T19:52:59Z";"48";"77598291-2fbf-4397-b312-69dad98d8dd7";"2";;"Chicken Pop Cream Lemon";;"Umsatz";;"1";"0";"0";"47844552";;;;"1.000";;;"11.00000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-25T19:52:59Z";"48";"77598291-2fbf-4397-b312-69dad98d8dd7";"1";;"Fried Chicken Wing (ohne Soße)";;"Umsatz";;"1";"0";"0";"47844554";;;;"1.000";;;"12.50000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-25T19:52:59Z";"48";"586ba944-8f8e-469f-bb01-87ac0518969f";"1";;"Chicken Pop Yangnyoem";;"Umsatz";;"1";"0";"0";"47844540";;;;"1.000";;;"15.50000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-25T19:52:59Z";"48";"f77a65e5-635d-4e6e-8aa8-725239d1d6d5";"3";;"COCA COLA Zero";;"Umsatz";;"1";"0";"0";"48657214";;;;"1.000";;;"3.70000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-25T19:52:59Z";"48";"f77a65e5-635d-4e6e-8aa8-725239d1d6d5";"2";;"Tteokbokki";;"Umsatz";;"1";"0";"0";"47790564";;;;"1.000";;;"8.50000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-25T19:52:59Z";"48";"f77a65e5-635d-4e6e-8aa8-725239d1d6d5";"1";;"Chicken Wing Yangnyoem";;"Umsatz";;"1";"0";"0";"47844555";;;;"1.000";;;"10.00000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-25T19:52:59Z";"48";"0b1fc7f0-a151-497e-a7be-8dc6290afcb2";"2";;"Pommes Frites";;"Umsatz";;"1";"0";"0";"47826849";;;;"1.000";;;"4.00000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-25T19:52:59Z";"48";"0b1fc7f0-a151-497e-a7be-8dc6290afcb2";"1";;"Chicken Pop Cream Lemon";;"Umsatz";;"1";"0";"0";"47844552";;;;"1.000";;;"11.00000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-25T19:52:59Z";"48";"f32ecb6f-e322-4695-98c4-2ec9de0d5ff9";"3";;"Trüffel Mayo(Hausgemacht)";;"Umsatz";;"1";"0";"0";"47826950";;;;"1.000";;;"3.00000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-25T19:52:59Z";"48";"f32ecb6f-e322-4695-98c4-2ec9de0d5ff9";"2";;"Chicken Pop Yangnyoem";;"Umsatz";;"1";"0";"0";"47844540";;;;"1.000";;;"11.00000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-25T19:52:59Z";"48";"f32ecb6f-e322-4695-98c4-2ec9de0d5ff9";"1";;"Bibim Veggie Mandu(Dumplings) 8 st";;"Umsatz";;"1";"0";"0";"48759750";;;;"1.000";;;"9.50000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-25T19:52:59Z";"48";"2e0df4de-890c-430c-b174-cc2671d7dd57";"1";;"Gun Mandu(Dumplings) 6 st";;"Umsatz";;"1";"0";"0";"47790563";;;;"1.000";;;"7.80000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-25T19:52:59Z";"48";"c929667c-2b2e-41eb-8ccd-12d7443265f2";"1";;"Chicken Pop Soy Garlic";;"Umsatz";;"1";"0";"0";"47844544";;;;"1.000";;;"15.50000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-25T19:52:59Z";"48";"3efb912f-d42b-45b2-b2cf-fa69c2e74757";"5";;"Chicken-Mu";;"Umsatz";;"1";"0";"0";"49604511";;;;"1.000";;;"2.00000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-25T19:52:59Z";"48";"3efb912f-d42b-45b2-b2cf-fa69c2e74757";"4";;"FRESH LEMON HIGHBALL 500ml";;"Umsatz";;"1";"0";"0";"48588152";;;;"1.000";;;"6.50000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-25T19:52:59Z";"48";"3efb912f-d42b-45b2-b2cf-fa69c2e74757";"3";;"Tteokbokki";;"Umsatz";;"1";"0";"0";"47790564";;;;"1.000";;;"8.50000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-25T19:52:59Z";"48";"3efb912f-d42b-45b2-b2cf-fa69c2e74757";"2";;"Chicken Wing Yangnyoem";;"Umsatz";;"1";"0";"0";"47844555";;;;"1.000";;;"10.00000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-25T19:52:59Z";"48";"3efb912f-d42b-45b2-b2cf-fa69c2e74757";"1";;"Chicken Pop Cream Lemon";;"Umsatz";;"1";"0";"0";"47844552";;;;"1.000";;;"11.00000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-25T19:52:59Z";"48";"d5b23d86-c47a-4689-ac9b-30543c4545f1";"1";;"Basak Ramyeon";;"Umsatz";;"1";"0";"0";"47804263";;;;"1.000";;;"12.00000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-25T19:52:59Z";"48";"bb206c3b-770c-43e8-b526-ab7ae3c0df2f";"1";;"Bibim Gun Mandu 6 st (mit Salat)";;"Umsatz";;"1";"0";"0";"48759719";;;;"1.000";;;"9.80000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-25T19:52:59Z";"48";"15b03cd6-c423-4a13-916e-9d96f7e54b6c";"2";;"Sweet Potato Frites";;"Umsatz";;"1";"0";"0";"47826853";;;;"1.000";;;"5.50000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-25T19:52:59Z";"48";"15b03cd6-c423-4a13-916e-9d96f7e54b6c";"1";;"Gun Mandu(Dumplings) 6 st";;"Umsatz";;"1";"0";"0";"47790563";;;;"1.000";;;"7.80000"
