"Z_KASSE_ID";"Z_ERSTELLUNG";"Z_NR";"BON_ID";"POS_ZEILE";"GUTSCHEIN_NR";"ARTIKELTEXT";"POS_TERMINAL_ID";"GV_TYP";"GV_NAME";"INHAUS";"P_STORNO";"AGENTUR_ID";"ART_NR";"GTIN";"WARENGR_ID";"WARENGR";"MENGE";"FAKTOR";"EINHEIT";"STK_BR"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-10T11:09:10Z";"34";"eceb1623-2c85-4f29-98b0-b7f13d0f7eb5";"1";;"Chicken Pop Yangnyoem";;"Umsatz";;"1";"0";"0";"47844540";;;;"1.000";;;"11.00000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-10T11:09:10Z";"34";"9fe0c309-f5ed-4837-aeb0-db69b399bf12";"8";;"Trüffel Mayo(Hausgemacht)";;"Umsatz";;"1";"0";"0";"47826950";;;;"1.000";;;"3.00000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-10T11:09:10Z";"34";"9fe0c309-f5ed-4837-aeb0-db69b399bf12";"7";;"Yangneom(Hausgemacht)";;"Umsatz";;"1";"0";"0";"47790565";;;;"1.000";;;"2.50000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-10T11:09:10Z";"34";"9fe0c309-f5ed-4837-aeb0-db69b399bf12";"6";;"Chicken Pop Cream Lemon";;"Umsatz";;"1";"0";"0";"47844552";;;;"1.000";;;"11.00000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-10T11:09:10Z";"34";"9fe0c309-f5ed-4837-aeb0-db69b399bf12";"5";;"FireMelt(Hausgemacht)";;"Umsatz";;"1";"0";"0";"48749410";;;;"1.000";;;"2.50000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-10T11:09:10Z";"34";"9fe0c309-f5ed-4837-aeb0-db69b399bf12";"4";;"1L Wasser mit Kol";;"Umsatz";;"1";"0";"0";"49633528";;;;"1.000";;;"6.00000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-10T11:09:10Z";"34";"9fe0c309-f5ed-4837-aeb0-db69b399bf12";"3";;"Fried Chicken Pop (ohne Soße)";;"Umsatz";;"1";"0";"0";"47844903";;;;"1.000";;;"13.50000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-10T11:09:10Z";"34";"9fe0c309-f5ed-4837-aeb0-db69b399bf12";"2";;"Fried Chicken Pop (ohne Soße)";;"Umsatz";;"1";"1";"0";"47844903";;;;"1.000";;;"9.00000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-10T11:09:10Z";"34";"9fe0c309-f5ed-4837-aeb0-db69b399bf12";"1";;"Wasser (mit Kohlensäure)";;"Umsatz";;"1";"1";"0";"49474536";;;;"1.000";;;"2.00000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-10T11:09:10Z";"34";"bf0fff36-1f3d-490c-9ef1-5cc7f83bfa1e";"3";;"Fried Chicken Wing (ohne Soße)";;"Umsatz";;"1";"1";"0";"47844554";;;;"1.000";;;"8.00000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-10T11:09:10Z";"34";"bf0fff36-1f3d-490c-9ef1-5cc7f83bfa1e";"2";;"Fried Chicken Wing (ohne Soße)";;"Umsatz";;"1";"1";"0";"47844554";;;;"1.000";;;"8.00000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-10T11:09:10Z";"34";"bf0fff36-1f3d-490c-9ef1-5cc7f83bfa1e";"1";;"Fried Chicken Wing (ohne Soße)";;"Umsatz";;"1";"1";"0";"47844554";;;;"1.000";;;"8.00000"
