"Z_KASSE_ID";"Z_ERSTELLUNG";"Z_NR";"BON_ID";"TSE_ID";"TSE_TANR";"TSE_TA_START";"TSE_TA_ENDE";"TSE_TA_VORGANGSART";"TSE_TA_SIGZ";"TSE_TA_SIG";"TSE_TA_FEHLER";"TSE_VORGANGSDATEN"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-23T19:01:04Z";"46";"84cc704b-8946-4947-8692-3e0b12c093c0";"1";"1409";"2025-06-23T11:10:53.000Z";"2025-06-23T11:24:52.000Z";"Kassenbeleg-V1";"4703";"cAvAse4FQwpM54+ZxsK2LXv5zyz45RSYo2OYIAGaEWXE9K74JWUnPJxoHRhXDlZAOPpQ4ZH6TbMuePnxXMKmWQ==";;"Beleg^0.00_20.50_0.00_0.00_0.00^20.50:Unbar"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-23T19:01:04Z";"46";"d90ca3db-e3e4-4307-a998-062cd81f8c32";"1";"1411";"2025-06-23T11:51:41.000Z";"2025-06-23T12:07:45.000Z";"Kassenbeleg-V1";"4708";"m4y2hyfYLN4HTyJF2/kOxpPhz1SNqTFK6gL7pHlel63QOO9wY//DOmD6o2CHGOGKm8X1hBzuABD2aNKkAxmSzg==";;"Beleg^0.00_30.00_0.00_0.00_0.00^30.00:Unbar"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-23T19:01:04Z";"46";"64242262-19a5-48ad-8f78-25f5b2db346b";"1";"1413";"2025-06-23T13:04:00.000Z";"2025-06-23T13:07:34.000Z";"Kassenbeleg-V1";"4717";"tkdvq+buOEMq0EaVesUViy1Zs8+QGzXlEv4I1T1PjSnqVuk+EgMPXCUWeC0d+Ii9IEv4TL8S9U5qOCd1xmsgsw==";;"Beleg^8.00_15.50_0.00_0.00_0.00^23.50:Unbar"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-23T19:01:04Z";"46";"deb32ef6-9e79-49d7-8508-9d23b5107728";"1";"1415";"2025-06-23T13:13:31.000Z";"2025-06-23T18:51:03.000Z";"SonstigerVorgang";"4785";"2KarB+qoXvXzQAOYu6XY7FIxE2QZa5nsbQmIWyQ3EVy2sjKg7zwcqsVsLVM43f73XNfY1bSLBQFxA7Am6JKBig==";;"offene Transaktion wurde automatisiert abgebrochen"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-23T19:01:04Z";"46";"a81fe578-fbda-46b1-a1b9-eae255d5e186";"1";"1417";"2025-06-23T13:14:07.000Z";"2025-06-23T13:14:45.000Z";"Kassenbeleg-V1";"4727";"hjVfYgvHyMlht5Q4KiAzZ37jZh4r9GJPNgXgPtJuZ6Rfjbo+KspNOTkQzz7ba28pfre2hiKfItHK3YNjVHLNLA==";;"Beleg^2.00_8.00_0.00_0.00_1.00^11.00:Unbar"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-23T19:01:04Z";"46";"cc71468a-389f-4d17-951a-09d766afc669";"1";"1419";"2025-06-23T14:29:02.000Z";"2025-06-23T14:29:56.000Z";"Kassenbeleg-V1";"4734";"+5wAdAv06jwZ9crMFbKuKY612WV3AXy12aYmnkNYLynYk5B78x/JPDb7YSPr1gQx7EIGz6w8J5nm5lxr2gOS2A==";;"Beleg^0.00_10.00_0.00_0.00_1.50^11.50:Unbar"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-23T19:01:04Z";"46";"4f85e7d5-4fda-456c-9178-0275f012a239";"1";"1421";"2025-06-23T14:41:07.000Z";"2025-06-23T14:42:08.000Z";"Kassenbeleg-V1";"4741";"XHDH1om9Lm4/f9IIB0aIkGwVwJHnxKYuWWiOuzKBafVRF3mLZgXJ6TRnD4AUg+FEYk98TVqOgREJqLbDLsdiGA==";;"Beleg^3.70_14.00_0.00_0.00_0.00^17.70:Unbar"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-23T19:01:04Z";"46";"7b3f2a13-ef2a-44a1-a820-8f5ce769861f";"1";"1423";"2025-06-23T15:33:35.000Z";"2025-06-23T15:34:01.000Z";"Kassenbeleg-V1";"4746";"X0onOAHJP7p7z7AespMjZ65BwPKO9tV2/8z748zam+SAl0ygcsI9O5DrFyB4XY79M3k/gevx9ZIwfVOCSaXzyw==";;"Beleg^0.00_12.00_0.00_0.00_0.00^12.00:Bar"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-23T19:01:04Z";"46";"b15a4afb-48a0-4be9-8a83-68b1b001e762";"1";"1425";"2025-06-23T15:48:23.000Z";"2025-06-23T15:50:56.000Z";"Kassenbeleg-V1";"4756";"lGzbGEzm1ryRg7NEXj17+7iGg8wiAp2qR4TWsMk39cVTA/T38bRn0sqmLbLhgBTE9L8ZRgp/4xKED5+DMWW4Bg==";;"Beleg^5.70_33.00_0.00_0.00_3.87^42.57:Unbar"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-23T19:01:04Z";"46";"aea6f0d6-88c6-411f-95e0-c5b875a8de23";"1";"1429";"2025-06-23T16:05:03.000Z";"2025-06-23T16:05:17.000Z";"Kassenbeleg-V1";"4764";"bAqYvFtkXlEXEh+ucbinr1VYGRZ6ZrHCx/RMD2SejJEPwf16BWYSY3CIO2xuWLS+izYHF0iuJXePbeQYFW4Zig==";;"Beleg^4.00_0.00_0.00_0.00_0.00^4.00:Bar"
