"Z_KASSE_ID";"Z_ERSTELLUNG";"Z_NR";"Z_BUCHUNGSTAG";"TAXONOMIE_VERSION";"Z_START_ID";"Z_ENDE_ID";"NAME";"STRASSE";"PLZ";"ORT";"LAND";"STNR";"USTID";"Z_SE_ZAHLUNGEN";"Z_SE_BARZAHLUNGEN"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-23T19:01:04Z";"46";"2025-06-23";"2.3.0";"84cc704b-8946-4947-8692-3e0b12c093c0";"de5555e4-28f4-446e-8d00-1095e4fbae6e";"managed-orga-59585";"An Der Fließwiese 24a";"14052";"Berlin";"DEU";"2737550101";"DE339330766";"238.80";"18.00"
