"Z_KASSE_ID";"Z_ERSTELLUNG";"Z_NR";"BON_ID";"POS_ZEILE";"UST_SCHLUESSEL";"POS_BRUTTO";"POS_NETTO";"POS_UST"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-23T19:01:04Z";"46";"de5555e4-28f4-446e-8d00-1095e4fbae6e";"1";"2";;"13.55000";"0.95000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-23T19:01:04Z";"46";"a26bf558-2176-4733-beb0-35b87396f329";"3";"1";;"3.11000";"0.59000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-23T19:01:04Z";"46";"a26bf558-2176-4733-beb0-35b87396f329";"2";"2";;"9.35000";"0.65000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-23T19:01:04Z";"46";"a26bf558-2176-4733-beb0-35b87396f329";"1";"2";;"10.28000";"0.72000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-23T19:01:04Z";"46";"20e419e0-c54a-4457-98b8-a7a98c2838d5";"5";"2";;"2.34000";"0.16000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-23T19:01:04Z";"46";"20e419e0-c54a-4457-98b8-a7a98c2838d5";"4";"1";;"3.11000";"0.59000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-23T19:01:04Z";"46";"20e419e0-c54a-4457-98b8-a7a98c2838d5";"3";"2";;"3.74000";"0.26000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-23T19:01:04Z";"46";"20e419e0-c54a-4457-98b8-a7a98c2838d5";"2";"2";;"7.01000";"0.49000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-23T19:01:04Z";"46";"20e419e0-c54a-4457-98b8-a7a98c2838d5";"1";"2";;"12.62000";"0.88000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-23T19:01:04Z";"46";"0a7d2c1c-6641-4f9a-8eb0-7700444d3c42";"2";"2";;"0.93000";"0.07000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-23T19:01:04Z";"46";"0a7d2c1c-6641-4f9a-8eb0-7700444d3c42";"1";"2";;"0.93000";"0.07000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-23T19:01:04Z";"46";"aea6f0d6-88c6-411f-95e0-c5b875a8de23";"2";"1";;"1.68000";"0.32000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-23T19:01:04Z";"46";"aea6f0d6-88c6-411f-95e0-c5b875a8de23";"1";"1";;"1.68000";"0.32000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-23T19:01:04Z";"46";"b15a4afb-48a0-4be9-8a83-68b1b001e762";"6";"2";;"5.14000";"0.36000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-23T19:01:04Z";"46";"b15a4afb-48a0-4be9-8a83-68b1b001e762";"5";"2";;"10.28000";"0.72000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-23T19:01:04Z";"46";"b15a4afb-48a0-4be9-8a83-68b1b001e762";"4";"1";;"1.68000";"0.32000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-23T19:01:04Z";"46";"b15a4afb-48a0-4be9-8a83-68b1b001e762";"3";"1";;"3.11000";"0.59000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-23T19:01:04Z";"46";"b15a4afb-48a0-4be9-8a83-68b1b001e762";"2";"2";;"5.14000";"0.36000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-23T19:01:04Z";"46";"b15a4afb-48a0-4be9-8a83-68b1b001e762";"1";"2";;"10.28000";"0.72000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-23T19:01:04Z";"46";"7b3f2a13-ef2a-44a1-a820-8f5ce769861f";"1";"2";;"11.21000";"0.79000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-23T19:01:04Z";"46";"4f85e7d5-4fda-456c-9178-0275f012a239";"3";"2";;"2.80000";"0.20000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-23T19:01:04Z";"46";"4f85e7d5-4fda-456c-9178-0275f012a239";"2";"1";;"3.11000";"0.59000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-23T19:01:04Z";"46";"4f85e7d5-4fda-456c-9178-0275f012a239";"1";"2";;"10.28000";"0.72000"
