"Z_KASSE_ID";"Z_ERSTELLUNG";"Z_NR";"Z_BUCHUNGSTAG";"TAXONOMIE_VERSION";"Z_START_ID";"Z_ENDE_ID";"NAME";"STRASSE";"PLZ";"ORT";"LAND";"STNR";"USTID";"Z_SE_ZAHLUNGEN";"Z_SE_BARZAHLUNGEN"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-17T19:39:42Z";"41";"2025-06-17";"2.3.0";"7d11487a-7384-479e-860d-b6f865ee7085";"151a6628-f3fc-4baf-a53e-551e63b40b59";"managed-orga-59585";"An Der Fließwiese 24a";"14052";"Berlin";"DEU";"2737550101";"DE339330766";"364.30";"106.70"
