"Z_KASSE_ID";"Z_ERSTELLUNG";"Z_NR";"BON_ID";"TSE_ID";"TSE_TANR";"TSE_TA_START";"TSE_TA_ENDE";"TSE_TA_VORGANGSART";"TSE_TA_SIGZ";"TSE_TA_SIG";"TSE_TA_FEHLER";"TSE_VORGANGSDATEN"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-05-10T10:37:23Z";"17";"f1ae7780-618b-4685-bfd3-4ad09fe1a4e1";"1";"75";"2025-05-10T10:12:14.000Z";"2025-05-10T10:17:19.000Z";"Kassenbeleg-V1";"472";"hPLEMpNgWxOkEc3QWODx+ISuV1c7X/3Sjsr8BZDrnNohkQgKFIDpQ2I+7gABHhTjlqywXSno/rf5AYdiTsI4UQ==";;"Beleg^11.10_33.00_0.00_0.00_0.00^44.10:Bar"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-05-10T10:37:23Z";"17";"88efa286-0ee0-4e16-a2de-29007e114edc";"1";"77";"2025-05-10T10:17:34.000Z";"2025-05-10T10:19:01.000Z";"Kassenbeleg-V1";"480";"EknYeuBHQp/fsJSNK/a68zXpjnq+l8/JVx4HQn8eTpgU92o+jZ6Opu5xzX+lPA/b/oEkN3wGW4jLyLk1hwolsQ==";;"Beleg^0.00_40.80_0.00_0.00_0.00^40.80:Bar"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-05-10T10:37:23Z";"17";"13ff7b94-20ce-42e1-917d-490bc6cff19f";"1";"79";"2025-05-10T10:19:29.000Z";"2025-05-10T10:19:57.000Z";"Kassenbeleg-V1";"486";"ln6EoIj6Cg1FkY4T9dElrGuQLU6mQ6+FQVrg+u4F9PUkiqViaYdUD6voUlJSiRoRCqqtFfvR5il1ruDETrZUsQ==";;"Beleg^0.00_17.00_0.00_0.00_0.00^17.00:Bar"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-05-10T10:37:23Z";"17";"5256c1a7-933c-490b-98d3-5eb7ca5a9e97";"1";"81";"2025-05-10T10:26:45.000Z";"2025-05-10T10:27:01.000Z";"Kassenbeleg-V1";"491";"Mm0+KJOvPprXH0guFU17ylyso2Fo/5EfJe7oVAi2M6ZM/4POL3LWf4+coHfnM8H8Dips2pbvBX3RYy0osWCMDw==";;"Beleg^0.00_13.50_0.00_0.00_0.00^13.50:Bar"
