"Z_KASSE_ID";"Z_ERSTELLUNG";"Z_NR";"BON_ID";"POS_ZEILE";"GUTSCHEIN_NR";"ARTIKELTEXT";"POS_TERMINAL_ID";"GV_TYP";"GV_NAME";"INHAUS";"P_STORNO";"AGENTUR_ID";"ART_NR";"GTIN";"WARENGR_ID";"WARENGR";"MENGE";"FAKTOR";"EINHEIT";"STK_BR"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-16T18:35:11Z";"40";"27fd8858-efae-4ad0-8890-69ee4cefe467";"2";;"Pommes Frites";;"Umsatz";;"1";"0";"0";"47826849";;;;"1.000";;;"4.00000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-16T18:35:11Z";"40";"27fd8858-efae-4ad0-8890-69ee4cefe467";"1";;"Basak Ramyeon";;"Umsatz";;"1";"0";"0";"47804263";;;;"1.000";;;"8.00000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-16T18:35:11Z";"40";"618706a4-e221-4ece-b607-09e63b35d4d5";"3";;"Veggie Mandu(Dumplings) 8 st";;"Umsatz";;"1";"0";"0";"48665392";;;;"1.000";;;"7.50000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-16T18:35:11Z";"40";"618706a4-e221-4ece-b607-09e63b35d4d5";"2";;"Chicken Wing Soy Garlic";;"Umsatz";;"1";"0";"0";"47844557";;;;"1.000";;;"14.50000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-16T18:35:11Z";"40";"618706a4-e221-4ece-b607-09e63b35d4d5";"1";;"Veggie Mandu(Dumplings) 8 st";;"Umsatz";;"1";"1";"0";"48665392";;;;"1.000";;;"7.50000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-16T18:35:11Z";"40";"15f60e02-dd38-4c90-9850-546d13d8456f";"4";;"COCA COLA Zero";;"Umsatz";;"1";"0";"0";"48657214";;;;"1.000";;;"3.70000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-16T18:35:11Z";"40";"15f60e02-dd38-4c90-9850-546d13d8456f";"3";;"COCA COLA Zero";;"Umsatz";;"1";"0";"0";"48657214";;;;"1.000";;;"3.70000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-16T18:35:11Z";"40";"15f60e02-dd38-4c90-9850-546d13d8456f";"2";;"Chicken Pop Cream Lemon";;"Umsatz";;"1";"0";"0";"47844552";;;;"1.000";;;"15.50000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-16T18:35:11Z";"40";"15f60e02-dd38-4c90-9850-546d13d8456f";"1";;"Chicken Pop Yangnyoem";;"Umsatz";;"1";"0";"0";"47844540";;;;"1.000";;;"15.50000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-16T18:35:11Z";"40";"05ec67a8-6e5a-4d9e-b186-79722cd89e25";"2";;"FRESH LEMON HIGHBALL 500ml";;"Umsatz";;"1";"0";"0";"48588152";;;;"1.000";;;"6.50000"
