"Z_KASSE_ID";"Z_ERSTELLUNG";"Z_NR";"BON_ID";"POS_ZEILE";"UST_SCHLUESSEL";"POS_BRUTTO";"POS_NETTO";"POS_UST"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-16T18:35:11Z";"40";"27fd8858-efae-4ad0-8890-69ee4cefe467";"2";"2";;"3.74000";"0.26000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-16T18:35:11Z";"40";"27fd8858-efae-4ad0-8890-69ee4cefe467";"1";"2";;"7.48000";"0.52000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-16T18:35:11Z";"40";"618706a4-e221-4ece-b607-09e63b35d4d5";"3";"2";;"7.01000";"0.49000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-16T18:35:11Z";"40";"618706a4-e221-4ece-b607-09e63b35d4d5";"2";"2";;"13.55000";"0.95000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-16T18:35:11Z";"40";"618706a4-e221-4ece-b607-09e63b35d4d5";"1";"2";;"7.01000";"0.49000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-16T18:35:11Z";"40";"15f60e02-dd38-4c90-9850-546d13d8456f";"4";"1";;"3.11000";"0.59000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-16T18:35:11Z";"40";"15f60e02-dd38-4c90-9850-546d13d8456f";"3";"1";;"3.11000";"0.59000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-16T18:35:11Z";"40";"15f60e02-dd38-4c90-9850-546d13d8456f";"2";"2";;"14.49000";"1.01000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-16T18:35:11Z";"40";"15f60e02-dd38-4c90-9850-546d13d8456f";"1";"2";;"14.49000";"1.01000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-16T18:35:11Z";"40";"05ec67a8-6e5a-4d9e-b186-79722cd89e25";"2";"1";;"5.46000";"1.04000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-16T18:35:11Z";"40";"05ec67a8-6e5a-4d9e-b186-79722cd89e25";"1";"1";;"5.46000";"1.04000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-16T18:35:11Z";"40";"eabbea02-74f1-4f91-97d2-82808ea12c53";"2";"1";;"3.11000";"0.59000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-16T18:35:11Z";"40";"eabbea02-74f1-4f91-97d2-82808ea12c53";"1";"2";;"10.28000";"0.72000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-16T18:35:11Z";"40";"86bc15ed-f0a4-4e65-9fa2-02409a4ed4e4";"3";"2";;"7.94000";"0.56000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-16T18:35:11Z";"40";"86bc15ed-f0a4-4e65-9fa2-02409a4ed4e4";"2";"1";;"3.11000";"0.59000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-16T18:35:11Z";"40";"86bc15ed-f0a4-4e65-9fa2-02409a4ed4e4";"1";"2";;"10.28000";"0.72000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-16T18:35:11Z";"40";"4d147a81-d7f1-40db-81fe-773110eba74f";"2";"1";;"2.52000";"0.48000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-16T18:35:11Z";"40";"4d147a81-d7f1-40db-81fe-773110eba74f";"1";"1";;"3.11000";"0.59000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-16T18:35:11Z";"40";"4129a8cc-b89b-4987-8cff-18a505db6fd2";"2";"1";;"3.11000";"0.59000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-16T18:35:11Z";"40";"4129a8cc-b89b-4987-8cff-18a505db6fd2";"1";"2";;"10.28000";"0.72000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-16T18:35:11Z";"40";"5a648207-f767-4be9-806d-ec3c53cc4158";"4";"2";;"5.14000";"0.36000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-16T18:35:11Z";"40";"5a648207-f767-4be9-806d-ec3c53cc4158";"3";"2";;"10.28000";"0.72000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-16T18:35:11Z";"40";"5a648207-f767-4be9-806d-ec3c53cc4158";"2";"2";;"10.28000";"0.72000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-16T18:35:11Z";"40";"5a648207-f767-4be9-806d-ec3c53cc4158";"1";"2";;"3.74000";"0.26000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-16T18:35:11Z";"40";"23510165-8217-4dab-a086-4d8fccc21d9f";"6";"1";;"5.46000";"1.04000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-16T18:35:11Z";"40";"23510165-8217-4dab-a086-4d8fccc21d9f";"5";"1";;"3.11000";"0.59000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-16T18:35:11Z";"40";"23510165-8217-4dab-a086-4d8fccc21d9f";"4";"2";;"7.94000";"0.56000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-16T18:35:11Z";"40";"23510165-8217-4dab-a086-4d8fccc21d9f";"3";"2";;"5.14000";"0.36000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-16T18:35:11Z";"40";"23510165-8217-4dab-a086-4d8fccc21d9f";"2";"2";;"10.28000";"0.72000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-16T18:35:11Z";"40";"23510165-8217-4dab-a086-4d8fccc21d9f";"1";"2";;"13.55000";"0.95000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-16T18:35:11Z";"40";"f88b780d-9e56-4149-9da3-32c321472916";"2";"2";;"1.87000";"0.13000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-16T18:35:11Z";"40";"f88b780d-9e56-4149-9da3-32c321472916";"1";"2";;"9.35000";"0.65000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-16T18:35:11Z";"40";"e97104a3-bbcc-40c7-8e4a-eba32016cf19";"3";"2";;"0.93000";"0.07000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-16T18:35:11Z";"40";"e97104a3-bbcc-40c7-8e4a-eba32016cf19";"2";"2";;"3.74000";"0.26000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-16T18:35:11Z";"40";"e97104a3-bbcc-40c7-8e4a-eba32016cf19";"1";"2";;"10.28000";"0.72000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-16T18:35:11Z";"40";"c945cd91-545c-425b-b791-0ecab04fad63";"3";"2";;"2.34000";"0.16000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-16T18:35:11Z";"40";"c945cd91-545c-425b-b791-0ecab04fad63";"2";"2";;"5.14000";"0.36000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-16T18:35:11Z";"40";"c945cd91-545c-425b-b791-0ecab04fad63";"1";"2";;"10.28000";"0.72000"
