"Z_KASSE_ID";"Z_ERSTELLUNG";"Z_NR";"Z_BUCHUNGSTAG";"TAXONOMIE_VERSION";"Z_START_ID";"Z_ENDE_ID";"NAME";"STRASSE";"PLZ";"ORT";"LAND";"STNR";"USTID";"Z_SE_ZAHLUNGEN";"Z_SE_BARZAHLUNGEN"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-13T18:16:41Z";"38";"2025-06-13";"2.3.0";"61b0ac6a-2421-4f93-b47b-694a31c7e931";"257ea6d2-c1aa-4867-a86c-3592f595e06d";"managed-orga-59585";"An Der Fließwiese 24a";"14052";"Berlin";"DEU";"2737550101";"DE339330766";"321.80";"0.00"
