"Z_KASSE_ID";"Z_ERSTELLUNG";"Z_NR";"BON_ID";"POS_ZEILE";"UST_SCHLUESSEL";"POS_BRUTTO";"POS_NETTO";"POS_UST"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-26T19:33:15Z";"49";"eb9a63e7-1ba7-46c8-94e9-22840ee8713d";"1";"2";;"14.49000";"1.01000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-26T19:33:15Z";"49";"24b1c1eb-ab30-4a4a-ac80-3e82d303c084";"8";"1";;"1.68000";"0.32000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-26T19:33:15Z";"49";"24b1c1eb-ab30-4a4a-ac80-3e82d303c084";"7";"1";;"1.68000";"0.32000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-26T19:33:15Z";"49";"24b1c1eb-ab30-4a4a-ac80-3e82d303c084";"6";"2";;"2.80000";"0.20000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-26T19:33:15Z";"49";"24b1c1eb-ab30-4a4a-ac80-3e82d303c084";"5";"2";;"6.54000";"0.46000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-26T19:33:15Z";"49";"24b1c1eb-ab30-4a4a-ac80-3e82d303c084";"4";"2";;"2.34000";"0.16000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-26T19:33:15Z";"49";"24b1c1eb-ab30-4a4a-ac80-3e82d303c084";"3";"2";;"14.49000";"1.01000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-26T19:33:15Z";"49";"24b1c1eb-ab30-4a4a-ac80-3e82d303c084";"2";"2";;"12.62000";"0.88000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-26T19:33:15Z";"49";"24b1c1eb-ab30-4a4a-ac80-3e82d303c084";"1";"2";;"10.28000";"0.72000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-26T19:33:15Z";"49";"6417d334-8826-476b-b124-ddb7d754af6d";"3";"2";;"10.28000";"0.72000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-26T19:33:15Z";"49";"6417d334-8826-476b-b124-ddb7d754af6d";"2";"2";;"10.28000";"0.72000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-26T19:33:15Z";"49";"6417d334-8826-476b-b124-ddb7d754af6d";"1";"2";;"7.94000";"0.56000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-26T19:33:15Z";"49";"4d2699c4-9023-4da5-97f9-ff0c3a4a8b67";"1";"2";;"7.01000";"0.49000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-26T19:33:15Z";"49";"6027a88f-4d00-49f3-b530-ec829f1f7551";"1";"2";;"10.28000";"0.72000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-26T19:33:15Z";"49";"22537630-575f-4566-9f7b-6b2c0744728b";"2";"2";;"5.14000";"0.36000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-26T19:33:15Z";"49";"22537630-575f-4566-9f7b-6b2c0744728b";"1";"2";;"9.35000";"0.65000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-26T19:33:15Z";"49";"4c228d56-0389-4791-9e23-210e46c5ac1b";"4";"2";;"2.80000";"0.20000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-26T19:33:15Z";"49";"4c228d56-0389-4791-9e23-210e46c5ac1b";"3";"2";;"2.80000";"0.20000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-26T19:33:15Z";"49";"4c228d56-0389-4791-9e23-210e46c5ac1b";"2";"2";;"6.54000";"0.46000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-26T19:33:15Z";"49";"4c228d56-0389-4791-9e23-210e46c5ac1b";"1";"2";;"12.62000";"0.88000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-26T19:33:15Z";"49";"a7d1df5f-2963-49ec-abbc-814722934327";"5";"1";;"3.11000";"0.59000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-26T19:33:15Z";"49";"a7d1df5f-2963-49ec-abbc-814722934327";"4";"1";;"3.11000";"0.59000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-26T19:33:15Z";"49";"a7d1df5f-2963-49ec-abbc-814722934327";"3";"2";;"7.94000";"0.56000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-26T19:33:15Z";"49";"a7d1df5f-2963-49ec-abbc-814722934327";"2";"2";;"10.28000";"0.72000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-26T19:33:15Z";"49";"a7d1df5f-2963-49ec-abbc-814722934327";"1";"2";;"10.28000";"0.72000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-26T19:33:15Z";"49";"ddec24f9-5ace-4103-9668-760379a12242";"2";"1";;"3.11000";"0.59000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-26T19:33:15Z";"49";"ddec24f9-5ace-4103-9668-760379a12242";"1";"2";;"9.35000";"0.65000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-26T19:33:15Z";"49";"054fd11e-71c0-48b2-87ec-14a3516387f8";"2";"2";;"10.28000";"0.72000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-26T19:33:15Z";"49";"054fd11e-71c0-48b2-87ec-14a3516387f8";"1";"2";;"10.28000";"0.72000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-26T19:33:15Z";"49";"48e0fae7-55e3-4765-8069-f2fe1fa27c0d";"5";"2";;"0.93000";"0.07000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-26T19:33:15Z";"49";"48e0fae7-55e3-4765-8069-f2fe1fa27c0d";"4";"2";;"10.28000";"0.72000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-26T19:33:15Z";"49";"48e0fae7-55e3-4765-8069-f2fe1fa27c0d";"3";"1";;"3.11000";"0.59000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-26T19:33:15Z";"49";"48e0fae7-55e3-4765-8069-f2fe1fa27c0d";"2";"2";;"3.74000";"0.26000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-26T19:33:15Z";"49";"48e0fae7-55e3-4765-8069-f2fe1fa27c0d";"1";"2";;"7.01000";"0.49000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-26T19:33:15Z";"49";"822da3b5-68c1-4cb4-8eb0-f6e7c4aea4e2";"2";"1";;"3.11000";"0.59000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-26T19:33:15Z";"49";"822da3b5-68c1-4cb4-8eb0-f6e7c4aea4e2";"1";"2";;"11.21000";"0.79000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-26T19:33:15Z";"49";"9b7e09ac-f7e0-445c-9d89-53f97287a8b6";"2";"2";;"9.16000";"0.64000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-26T19:33:15Z";"49";"9b7e09ac-f7e0-445c-9d89-53f97287a8b6";"1";"2";;"10.28000";"0.72000"
