"Z_KASSE_ID";"Z_ERSTELLUNG";"Z_NR";"BON_ID";"POS_ZEILE";"GUTSCHEIN_NR";"ARTIKELTEXT";"POS_TERMINAL_ID";"GV_TYP";"GV_NAME";"INHAUS";"P_STORNO";"AGENTUR_ID";"ART_NR";"GTIN";"WARENGR_ID";"WARENGR";"MENGE";"FAKTOR";"EINHEIT";"STK_BR"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-26T19:33:15Z";"49";"1d001cd4-56b8-4175-8234-ec2d86303bb4";"2";;"Fried Chicken Wing (ohne Soße)";;"Umsatz";;"1";"0";"0";"47844554";;;;"1.000";;;"8.00000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-26T19:33:15Z";"49";"1d001cd4-56b8-4175-8234-ec2d86303bb4";"1";;"Chicken Pop Soy Garlic";;"Umsatz";;"1";"1";"0";"47844544";;;;"1.000";;;"11.00000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-26T19:33:15Z";"49";"62b80d10-a7e0-40d4-8d83-307ad322e023";"4";;"Soy Garlic(Hausgemacht)";;"Umsatz";;"1";"0";"0";"47790566";;;;"1.000";;;"2.50000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-26T19:33:15Z";"49";"62b80d10-a7e0-40d4-8d83-307ad322e023";"3";;"Sweet Potato Frites";;"Umsatz";;"1";"0";"0";"47826853";;;;"1.000";;;"5.50000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-26T19:33:15Z";"49";"62b80d10-a7e0-40d4-8d83-307ad322e023";"2";;"Chicken Wing Yangnyoem";;"Umsatz";;"1";"0";"0";"47844555";;;;"1.000";;;"10.00000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-26T19:33:15Z";"49";"62b80d10-a7e0-40d4-8d83-307ad322e023";"1";;"Chicken Wing Cream Lemon";;"Umsatz";;"1";"0";"0";"47844689";;;;"1.000";;;"10.00000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-26T19:33:15Z";"49";"a032fe35-3169-43e0-8854-e5d4daf68077";"9";;"Pommes Frites";;"Umsatz";;"1";"0";"0";"47826849";;;;"1.000";;;"4.00000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-26T19:33:15Z";"49";"a032fe35-3169-43e0-8854-e5d4daf68077";"8";;"Fanta";;"Umsatz";;"1";"0";"0";"48657216";;;;"1.000";;;"3.70000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-26T19:33:15Z";"49";"a032fe35-3169-43e0-8854-e5d4daf68077";"7";;"COCA COLA Zero";;"Umsatz";;"1";"0";"0";"48657214";;;;"1.000";;;"3.70000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-26T19:33:15Z";"49";"a032fe35-3169-43e0-8854-e5d4daf68077";"6";;"COCA COLA Zero";;"Umsatz";;"1";"0";"0";"48657214";;;;"1.000";;;"3.70000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-26T19:33:15Z";"49";"a032fe35-3169-43e0-8854-e5d4daf68077";"5";;"Chicken Wing Cream Lemon";;"Umsatz";;"1";"0";"0";"47844689";;;;"1.000";;;"10.00000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-26T19:33:15Z";"49";"a032fe35-3169-43e0-8854-e5d4daf68077";"4";;"Chicken Wing Yangnyoem";;"Umsatz";;"1";"0";"0";"47844555";;;;"1.000";;;"10.00000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-26T19:33:15Z";"49";"a032fe35-3169-43e0-8854-e5d4daf68077";"3";;"Chicken Wing Soy Garlic";;"Umsatz";;"1";"0";"0";"47844557";;;;"1.000";;;"10.00000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-26T19:33:15Z";"49";"a032fe35-3169-43e0-8854-e5d4daf68077";"2";;"Gun Mandu(Dumplings) 6 st";;"Umsatz";;"1";"0";"0";"47790563";;;;"1.000";;;"10.80000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-26T19:33:15Z";"49";"a032fe35-3169-43e0-8854-e5d4daf68077";"1";;"Chicken Pop Yangnyoem";;"Umsatz";;"1";"1";"0";"47844540";;;;"1.000";;;"11.00000"
