"Z_KASSE_ID";"Z_ERSTELLUNG";"Z_NR";"BON_ID";"TSE_ID";"TSE_TANR";"TSE_TA_START";"TSE_TA_ENDE";"TSE_TA_VORGANGSART";"TSE_TA_SIGZ";"TSE_TA_SIG";"TSE_TA_FEHLER";"TSE_VORGANGSDATEN"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-02T18:24:51Z";"28";"4e7bae06-1a6c-4f4e-a0f1-c11dd12a887f";"1";"523";"2025-06-02T10:13:20.000Z";"2025-06-02T10:36:11.000Z";"Kassenbeleg-V1";"1806";"i2v5pRBetG63GxLrDQZqG9bYPsNRqtboRTQFNNI35hUTOcdGMKkRZ9mgB6pT7rTf1kS6R4U0qZENmZ5v5T5Unw==";;"Beleg^3.70_20.80_0.00_0.00_0.00^24.50:Unbar"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-02T18:24:51Z";"28";"f57729c9-2bcd-4866-b0e5-1d0c9af363fa";"1";"525";"2025-06-02T10:14:19.000Z";"2025-06-02T10:36:26.000Z";"Kassenbeleg-V1";"1808";"hG/Z3+8RzVQfidThnggVyb8t7Uc52QelroDgaO0YOIIypFAaSIljenIwcRjbBAe/xmr0AffsWgKEsC3bED0VQg==";;"Beleg^0.00_12.00_0.00_0.00_0.00^12.00:Unbar"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-02T18:24:51Z";"28";"bb8c2a61-548f-44c9-8a51-393c0af68852";"1";"527";"2025-06-02T10:30:00.000Z";"2025-06-02T10:36:37.000Z";"Kassenbeleg-V1";"1810";"lPkcGLFx68exB7zihZa/qzSISPxlhWyNcW8SzN3XdWc6Mr9n0hsvvBRiFGdWanh2BppZfcG/XsLd9jLEEtLdvQ==";;"Beleg^3.70_11.00_0.00_0.00_0.00^14.70:Unbar"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-02T18:24:51Z";"28";"c88d3fd3-4e42-481e-8e4e-07030d9fef83";"1";"529";"2025-06-02T10:33:19.000Z";"2025-06-02T10:36:50.000Z";"Kassenbeleg-V1";"1812";"8J/KtC6ulGzmtmd7jFFVrT2LREnvFrFWThI3ZaeaZWKDC9hLS9hCkzdctbXSJLx2IOJdsDOddHxyiTwzwcVN3w==";;"Beleg^0.00_12.00_0.00_0.00_0.00^12.00:Unbar"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-02T18:24:51Z";"28";"798ce436-0fc9-4a55-ac2d-f1e3001f37d4";"1";"531";"2025-06-02T12:53:03.000Z";"2025-06-02T12:54:09.000Z";"Kassenbeleg-V1";"1820";"r5nI3PqoC6/ITl1jeaC3ygMkzEDRGIgw55HibPVT4XrEeSHu+WfXMw69hOK8XbHPhCnFeW3stHl46Ez16eeQsQ==";;"Beleg^3.70_18.50_0.00_0.00_0.00^22.20:Unbar"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-02T18:24:51Z";"28";"31e5b7b0-3944-4f31-aff1-c7d4c84565bb";"1";"535";"2025-06-02T15:11:19.000Z";"2025-06-02T15:11:37.000Z";"Kassenbeleg-V1";"1828";"+FvB5JYdbHYnUmq8pPpTGIjsaeRduyvs7KJ2LzFkTpzDRXrYs56N0bMyeRhbgGraxb2g4HDqrE5l8es7FBd+fw==";;"Beleg^3.70_0.00_0.00_0.00_0.00^3.70:Unbar"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-02T18:24:51Z";"28";"eab65db0-08a3-4b37-9d18-c66323664aee";"1";"533";"2025-06-02T15:10:00.000Z";"2025-06-02T15:11:42.000Z";"Kassenbeleg-V1";"1830";"CFLKLjSSXlh4CAxBsAZ5wID+hHKWf33xQJ1WKA6PIOmDoPEcQH3KyN/qm3V+Xw0ogU/fP4C7N2dY6ZsSE3kgjw==";;"Beleg^0.00_43.80_0.00_0.00_0.00^43.80:Unbar"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-02T18:24:51Z";"28";"985b7cd3-6f29-43e9-b057-e8d566bb3785";"1";"537";"2025-06-02T15:18:19.000Z";"2025-06-02T15:20:56.000Z";"Kassenbeleg-V1";"1836";"flaB+P5EZRtxFlaCCMct+Q7fd8odesTMfEKoc3SAP6HP5c5bK0VBPS/JxX/67dqVB3+LDorYD1dxwiX2/odaqA==";;"Beleg^0.00_19.00_0.00_0.00_0.00^19.00:Unbar"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-02T18:24:51Z";"28";"41330220-7f6f-4b61-aa4f-95489debc56b";"1";"539";"2025-06-02T15:24:09.000Z";"2025-06-02T15:25:15.000Z";"Kassenbeleg-V1";"1841";"zcJmczVYA+Byck8rLbw+jQctHRDcv5P4GXUx8t/wNIclnndoa+tQOkivmA09ny4Iudob8aj/QGM1J2VIuieqvA==";;"Beleg^0.00_9.00_0.00_0.00_0.00^9.00:Unbar"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-02T18:24:51Z";"28";"8d4b9879-23e2-478a-94f9-26bae6031871";"1";"543";"2025-06-02T15:46:57.000Z";"2025-06-02T15:47:50.000Z";"Kassenbeleg-V1";"1852";"NkNdhcx54w7Poa6UeO8re4WtLsq0r/Ps0ZsX17aNVGbcBu6m2lJLuDLV2BqIdDeZnW2VkqUDP3oA13k1M9h09Q==";;"Beleg^0.00_21.00_0.00_0.00_0.00^21.00:Bar"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-02T18:24:51Z";"28";"c154b337-3a06-42f5-b54e-77e0e8bb2396";"1";"541";"2025-06-02T15:45:59.000Z";"2025-06-02T15:54:35.000Z";"Kassenbeleg-V1";"1854";"ccy+AziRbjcBWjEwg6k5F2uDYt5rsaMG8LhEqKkqrs2PbtyuGYBTzrgyAvQKAL4Jjujq7YI9G3ggmWYdMudeYQ==";;"Beleg^2.00_0.00_0.00_0.00_0.00^2.00:Unbar"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-02T18:24:51Z";"28";"5329870b-1eec-4821-9af6-de8d7431e634";"1";"545";"2025-06-02T15:57:13.000Z";"2025-06-02T16:00:24.000Z";"Kassenbeleg-V1";"1875";"6BBz7DgIiN+Gj7W2PLb00nDHtjiL9DBb76x5Ej4EaSGmcEAQBRIUAPfQCWiRub2vY24ns7i45k3y+O/zj1SUxQ==";;"Beleg^0.00_39.50_0.00_0.00_0.00^39.50:Bar"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-02T18:24:51Z";"28";"df87c126-4338-4075-b4fa-4de896c55351";"1";"547";"2025-06-02T16:05:40.000Z";"2025-06-02T16:05:46.000Z";"Kassenbeleg-V1";"1880";"lwFyAYvx5xNK5ujNxSung+9gSDd7wgtUsngIbZ97EuvTPqP6aWQZQW/VAAtkGaZY1MKQ0YX2CCkw3yolxr5eJg==";;"Beleg^2.00_0.00_0.00_0.00_0.00^2.00:Bar"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-02T18:24:51Z";"28";"1f09fc60-b9db-4d48-849e-a347b6bfb03c";"1";"549";"2025-06-02T16:56:15.000Z";"2025-06-02T16:58:07.000Z";"Kassenbeleg-V1";"1887";"mH4c1JUe+ihe0R2KFsFeLodStRD3MkOO2Z55nvLejRdnwTvTOIfpPsnwBpvfjBuwLfR7SM+eff4eW6fcCBhYdw==";;"Beleg^0.00_32.50_0.00_0.00_3.25^35.75:Unbar"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-02T18:24:51Z";"28";"523aca3b-b94b-4659-8c51-f55d7c7a8bd8";"1";"551";"2025-06-02T16:59:17.000Z";"2025-06-02T16:59:54.000Z";"Kassenbeleg-V1";"1893";"KYRDffmAcus1TsvIndcytJkIykaPksYQFrkwHYeJ6Z+uub6iPG51wHafFhubr2F5tAoLn+WpnGuFmAcpEwL+mA==";;"Beleg^9.70_0.00_0.00_0.00_0.00^9.70:Unbar"
