"Z_KASSE_ID";"Z_ERSTELLUNG";"Z_NR";"BON_ID";"POS_ZEILE";"UST_SCHLUESSEL";"POS_BRUTTO";"POS_NETTO";"POS_UST"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-17T19:39:42Z";"41";"4eab9e9e-c880-48b4-9fef-8762dd5133fb";"1";"1";;"1.68000";"0.32000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-17T19:39:42Z";"41";"4ad5fec6-d546-4bf8-a557-f2447775b88f";"1";"1";;"3.36000";"0.64000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-17T19:39:42Z";"41";"c041e21c-9f09-42b6-bdcb-6f4d12d6d64c";"3";"1";;"1.68000";"0.32000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-17T19:39:42Z";"41";"c041e21c-9f09-42b6-bdcb-6f4d12d6d64c";"2";"2";;"6.54000";"0.46000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-17T19:39:42Z";"41";"c041e21c-9f09-42b6-bdcb-6f4d12d6d64c";"1";"2";;"10.28000";"0.72000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-17T19:39:42Z";"41";"d9a61f6e-e9ca-48c0-ba72-a733c68204fc";"2";"2";;"2.34000";"0.16000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-17T19:39:42Z";"41";"d9a61f6e-e9ca-48c0-ba72-a733c68204fc";"1";"2";;"14.49000";"1.01000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-17T19:39:42Z";"41";"27287ae7-9eb1-4ba9-96bd-235164035d9a";"1";"2";;"9.35000";"0.65000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-17T19:39:42Z";"41";"a23eb3c5-784d-46d7-b581-6fa964a3d0ad";"1";"2";;"14.49000";"1.01000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-17T19:39:42Z";"41";"8c830efe-aa41-471e-89df-0058c7f74ab6";"2";"2";;"2.80000";"0.20000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-17T19:39:42Z";"41";"8c830efe-aa41-471e-89df-0058c7f74ab6";"1";"2";;"5.14000";"0.36000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-17T19:39:42Z";"41";"ce02849d-175c-4f7b-a456-dcc0949c60af";"6";"1";;"1.68000";"0.32000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-17T19:39:42Z";"41";"ce02849d-175c-4f7b-a456-dcc0949c60af";"5";"1";;"3.11000";"0.59000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-17T19:39:42Z";"41";"ce02849d-175c-4f7b-a456-dcc0949c60af";"4";"2";;"5.14000";"0.36000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-17T19:39:42Z";"41";"ce02849d-175c-4f7b-a456-dcc0949c60af";"3";"2";;"9.35000";"0.65000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-17T19:39:42Z";"41";"ce02849d-175c-4f7b-a456-dcc0949c60af";"2";"2";;"10.28000";"0.72000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-17T19:39:42Z";"41";"ce02849d-175c-4f7b-a456-dcc0949c60af";"1";"2";;"10.28000";"0.72000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-17T19:39:42Z";"41";"7127758d-41b3-4587-98bb-4ad12e03fb16";"1";"2";;"11.21000";"0.79000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-17T19:39:42Z";"41";"9509e09f-91a1-4d40-b96a-99b39435984e";"4";"1";;"3.11000";"0.59000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-17T19:39:42Z";"41";"9509e09f-91a1-4d40-b96a-99b39435984e";"3";"1";;"3.11000";"0.59000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-17T19:39:42Z";"41";"9509e09f-91a1-4d40-b96a-99b39435984e";"2";"2";;"7.94000";"0.56000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-17T19:39:42Z";"41";"9509e09f-91a1-4d40-b96a-99b39435984e";"1";"2";;"8.41000";"0.59000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-17T19:39:42Z";"41";"342f9ca4-0646-4330-a6cd-6ee92fac3977";"2";"2";;"10.28000";"0.72000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-17T19:39:42Z";"41";"342f9ca4-0646-4330-a6cd-6ee92fac3977";"1";"2";;"10.28000";"0.72000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-17T19:39:42Z";"41";"0291db2f-5d03-4c33-bb17-5edc13611154";"2";"2";;"10.28000";"0.72000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-17T19:39:42Z";"41";"0291db2f-5d03-4c33-bb17-5edc13611154";"1";"2";;"10.28000";"0.72000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-17T19:39:42Z";"41";"852a8cbf-562b-4486-98ad-8e550f2f2817";"3";"2";;"3.74000";"0.26000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-17T19:39:42Z";"41";"852a8cbf-562b-4486-98ad-8e550f2f2817";"2";"2";;"0.93000";"0.07000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-17T19:39:42Z";"41";"852a8cbf-562b-4486-98ad-8e550f2f2817";"1";"2";;"7.48000";"0.52000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-17T19:39:42Z";"41";"84b04ae0-c085-4597-b3e4-c39557d3f8b0";"1";"2";;"10.28000";"0.72000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-17T19:39:42Z";"41";"446b0b50-091c-4ae1-a73c-a7a38b0263c0";"1";"2";;"8.41000";"0.59000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-17T19:39:42Z";"41";"e69a9a47-08ad-42e1-9f95-96c968d44f75";"1";"2";;"8.88000";"0.62000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-17T19:39:42Z";"41";"38c2f08d-afdf-4c41-b914-54247c9ff67a";"6";"1";;"3.11000";"0.59000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-17T19:39:42Z";"41";"38c2f08d-afdf-4c41-b914-54247c9ff67a";"5";"1";;"6.22000";"1.18000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-17T19:39:42Z";"41";"38c2f08d-afdf-4c41-b914-54247c9ff67a";"4";"2";;"15.89000";"1.11000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-17T19:39:42Z";"41";"38c2f08d-afdf-4c41-b914-54247c9ff67a";"3";"2";;"8.88000";"0.62000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-17T19:39:42Z";"41";"38c2f08d-afdf-4c41-b914-54247c9ff67a";"2";"2";;"10.28000";"0.72000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-17T19:39:42Z";"41";"38c2f08d-afdf-4c41-b914-54247c9ff67a";"1";"2";;"14.49000";"1.01000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-17T19:39:42Z";"41";"7d11487a-7384-479e-860d-b6f865ee7085";"4";"1";;"3.11000";"0.59000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-17T19:39:42Z";"41";"7d11487a-7384-479e-860d-b6f865ee7085";"3";"2";;"0.93000";"0.07000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-17T19:39:42Z";"41";"7d11487a-7384-479e-860d-b6f865ee7085";"2";"2";;"3.74000";"0.26000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-17T19:39:42Z";"41";"7d11487a-7384-479e-860d-b6f865ee7085";"1";"2";;"10.28000";"0.72000"
