"Z_KASSE_ID";"Z_ERSTELLUNG";"Z_NR";"BON_ID";"POS_ZEILE";"GUTSCHEIN_NR";"ARTIKELTEXT";"POS_TERMINAL_ID";"GV_TYP";"GV_NAME";"INHAUS";"P_STORNO";"AGENTUR_ID";"ART_NR";"GTIN";"WARENGR_ID";"WARENGR";"MENGE";"FAKTOR";"EINHEIT";"STK_BR"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-04-28T19:44:59Z";"14";"83723420-be54-411f-999a-82b11396af62";"4";;"Yangneom(Hausgemacht)";;"Umsatz";;"1";"0";"0";"47790565";;;;"1.000";;;"-3.00000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-04-28T19:44:59Z";"14";"83723420-be54-411f-999a-82b11396af62";"3";;"COCA COLA";;"Umsatz";;"1";"0";"0";"47790569";;;;"1.000";;;"-3.70000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-04-28T19:44:59Z";"14";"83723420-be54-411f-999a-82b11396af62";"2";;"Basak Mandu(Dumplings) 6 st";;"Umsatz";;"1";"0";"0";"47790563";;;;"1.000";;;"-10.80000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-04-28T19:44:59Z";"14";"83723420-be54-411f-999a-82b11396af62";"1";;"Basak Ramyeon";;"Umsatz";;"1";"0";"0";"47804263";;;;"1.000";;;"-11.50000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-04-28T19:44:59Z";"14";"ef820a81-961d-4af4-b7b8-a4c4b0f2b7a4";"4";;"Yangneom(Hausgemacht)";;"Umsatz";;"1";"0";"0";"47790565";;;;"1.000";;;"3.00000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-04-28T19:44:59Z";"14";"ef820a81-961d-4af4-b7b8-a4c4b0f2b7a4";"3";;"COCA COLA";;"Umsatz";;"1";"0";"0";"47790569";;;;"1.000";;;"3.70000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-04-28T19:44:59Z";"14";"ef820a81-961d-4af4-b7b8-a4c4b0f2b7a4";"2";;"Basak Mandu(Dumplings) 6 st";;"Umsatz";;"1";"0";"0";"47790563";;;;"1.000";;;"10.80000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-04-28T19:44:59Z";"14";"ef820a81-961d-4af4-b7b8-a4c4b0f2b7a4";"1";;"Basak Ramyeon";;"Umsatz";;"1";"0";"0";"47804263";;;;"1.000";;;"11.50000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-04-28T19:44:59Z";"14";"13ff452a-1b6f-4fe0-85a8-fab1b0fb3a1c";"1";;"Tteokbokki";;"Umsatz";;"1";"0";"0";"47790564";;;;"1.000";;;"-8.50000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-04-28T19:44:59Z";"14";"14c51e13-39db-4c45-931c-70adaa14479a";"1";;"Chicken Pop Yangnyoem";;"Umsatz";;"1";"1";"0";"47844540";;;;"1.000";;;"9.50000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-04-28T19:44:59Z";"14";"9219e5d6-607f-4427-8560-21c12921560c";"1";;"Tteokbokki";;"Umsatz";;"1";"0";"0";"47790564";;;;"1.000";;;"8.50000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-04-28T19:44:59Z";"14";"6faa3092-8bb5-4be0-86d4-d56c8a8db435";"1";;"Basak Bowls";;"Umsatz";;"1";"0";"0";"47804256";;;;"1.000";;;"11.00000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-04-28T19:44:59Z";"14";"f12523d6-3aab-461b-8ad6-63fc06bb0fb4";"1";;"Chicken Pop Soy Garlic";;"Umsatz";;"1";"1";"0";"47844544";;;;"1.000";;;"9.50000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-04-28T19:44:59Z";"14";"43cfb46e-5e67-4a04-b3d8-687685e67f2d";"1";;"Chicken Wing Cream Lemon";;"Umsatz";;"1";"0";"0";"47844689";;;;"1.000";;;"9.00000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-04-28T19:44:59Z";"14";"6b757ca7-1e31-4a14-8460-10db4f4fa70a";"1";;"Tteokbokki";;"Umsatz";;"1";"0";"0";"47790564";;;;"1.000";;;"8.50000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-04-28T19:44:59Z";"14";"1b3f8c8a-4c90-4e96-b5c9-0b3a82d82304";"1";;"Sweet Potato Frites";;"Umsatz";;"1";"0";"0";"47826853";;;;"1.000";;;"5.50000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-04-28T19:44:59Z";"14";"0fd12332-33e1-4da0-b226-803eb9585c49";"1";;"Pommes Frites";;"Umsatz";;"1";"0";"0";"47826849";;;;"1.000";;;"4.00000"
