"Z_KASSE_ID";"Z_ERSTELLUNG";"Z_NR";"BON_ID";"TSE_ID";"TSE_TANR";"TSE_TA_START";"TSE_TA_ENDE";"TSE_TA_VORGANGSART";"TSE_TA_SIGZ";"TSE_TA_SIG";"TSE_TA_FEHLER";"TSE_VORGANGSDATEN"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-04-28T19:44:59Z";"14";"0fd12332-33e1-4da0-b226-803eb9585c49";"1";"51";"2025-04-28T17:08:33.000Z";"2025-04-28T17:09:04.000Z";"Kassenbeleg-V1";"395";"y0+8zpxvP4Ma6aXBz3Uwlau7twSBEtAxZX8WsTCW4y1pan/gkIYR+N9J3iGzlTItOF6vypJkjBIEAoBNn+V41w==";;"Beleg^0.00_4.00_0.00_0.00_0.00^4.00:Unbar"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-04-28T19:44:59Z";"14";"1b3f8c8a-4c90-4e96-b5c9-0b3a82d82304";"1";"53";"2025-04-28T17:11:46.000Z";"2025-04-28T17:13:58.000Z";"Kassenbeleg-V1";"400";"IP1OjgDQ8FnotYm4vPbVa+ZSWZPbts9xlh8F+IDOsQw5DMiMewnH4IUzedVK0AWPaVMOPB6WMSbtQX8x5Nob+g==";;"Beleg^0.00_5.50_0.00_0.00_0.00^5.50:Unbar"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-04-28T19:44:59Z";"14";"6b757ca7-1e31-4a14-8460-10db4f4fa70a";"1";"55";"2025-04-28T17:16:17.000Z";"2025-04-28T17:17:37.000Z";"Kassenbeleg-V1";"405";"0hgSnvCDqs8UvMBsWRstKDaobZvEEG3FMkzpevSo9U19PLi3/CwpxqPowcv3LiV8G136EQn+XGNawXTlW5LJiA==";;"Beleg^0.00_8.50_0.00_0.00_0.00^8.50:Unbar"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-04-28T19:44:59Z";"14";"43cfb46e-5e67-4a04-b3d8-687685e67f2d";"1";"57";"2025-04-28T18:43:52.000Z";"2025-04-28T18:44:41.000Z";"Kassenbeleg-V1";"410";"mHl4Xy5ePE03XMsfZF5XYoMI+0//SSlqebGjB3UbrKz/gfxADjR/kI4zHR82LR0tGmVXlG/pOfDuGQDLk48kpw==";;"Beleg^0.00_9.00_0.00_0.00_0.00^9.00:Unbar"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-04-28T19:44:59Z";"14";"f12523d6-3aab-461b-8ad6-63fc06bb0fb4";"1";"61";"2025-04-28T18:48:51.000Z";"2025-04-28T18:49:34.000Z";"Kassenbeleg-V1";"419";"H7kc1pGgtlFeZNtcPn5z5/Rruk/X3xmvPXO2sGOW6Q8leZEpnjF/DoHCgFy9luH+qijsr4N9SuL1p9sl6qUlew==";;"AVBelegabbruch^0.00_0.00_0.00_0.00_0.00^"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-04-28T19:44:59Z";"14";"6faa3092-8bb5-4be0-86d4-d56c8a8db435";"1";"59";"2025-04-28T18:46:20.000Z";"2025-04-28T18:51:12.000Z";"Kassenbeleg-V1";"421";"nMLMBQOEsRLWv3zyfVaGUas+sfG1+Octek7sief/J4kgyIOR7Ea4AiRtKppicMY5O3Scf2Bw+Cht8yuehv0X5w==";;"Beleg^0.00_11.00_0.00_0.00_0.00^11.00:Unbar"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-04-28T19:44:59Z";"14";"9219e5d6-607f-4427-8560-21c12921560c";"1";"65";"2025-04-28T18:52:40.000Z";"2025-04-28T18:55:12.000Z";"Kassenbeleg-V1";"429";"gKbzBhZOPxapMQ+K8FPCtLl0CRTn6sP7ss9BApJsMt3SN7sA0UH8QLnmyGLX0+krwaY7MdK/gQh8l2kzsYskzA==";;"Beleg^0.00_8.50_0.00_0.00_0.00^8.50:Unbar"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-04-28T19:44:59Z";"14";"14c51e13-39db-4c45-931c-70adaa14479a";"1";"63";"2025-04-28T18:51:54.000Z";"2025-04-28T18:57:10.000Z";"Kassenbeleg-V1";"432";"mBPgFghhQHsGRVmfJ3mQZCZhwioh+Ek1CIlOBP0EQf6tZ2u6LNHUdCHj7jxoyvYhzJl6z/R4CS6XjyZpia49oA==";;"AVBelegabbruch^0.00_0.00_0.00_0.00_0.00^"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-04-28T19:44:59Z";"14";"13ff452a-1b6f-4fe0-85a8-fab1b0fb3a1c";"1";"67";"2025-04-28T18:59:22.000Z";"2025-04-28T18:59:23.000Z";"Kassenbeleg-V1";"436";"CBKQxgH0JJ79xCW1614cecGbaLEcL15qOFFTIkYkwS3YTSqiAAryH3a9UGMzPrGvqK+AgGzBXGT1rN4QcLwDug==";;"Beleg^0.00_-8.50_0.00_0.00_0.00^-8.50:Unbar"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-04-28T19:44:59Z";"14";"ef820a81-961d-4af4-b7b8-a4c4b0f2b7a4";"1";"69";"2025-04-28T19:04:56.000Z";"2025-04-28T19:05:58.000Z";"Kassenbeleg-V1";"441";"7YzRCsv7zxP5qk0MZKALYYZwzd3yqBUCT205WxHUezSiY1ytZ48B5LSgmka3K4VWICLZ7sA6d8/M88p9oweJ2A==";;"Beleg^3.70_25.30_0.00_0.00_0.00^29.00:Unbar"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-04-28T19:44:59Z";"14";"83723420-be54-411f-999a-82b11396af62";"1";"71";"2025-04-28T19:06:21.000Z";"2025-04-28T19:06:23.000Z";"Kassenbeleg-V1";"445";"SBv+rzLKQBymp9LbGko+1hYfl6Fgkc17/VzfFOpRoWDMoSp3S1GRCgMba6YpgBD+Lt0hFM33lJ9A7xB7LOjz2Q==";;"Beleg^-3.70_-25.30_0.00_0.00_0.00^-29.00:Unbar"
