"Z_KASSE_ID";"Z_ERSTELLUNG";"Z_NR";"Z_BUCHUNGSTAG";"TAXONOMIE_VERSION";"Z_START_ID";"Z_ENDE_ID";"NAME";"STRASSE";"PLZ";"ORT";"LAND";"STNR";"USTID";"Z_SE_ZAHLUNGEN";"Z_SE_BARZAHLUNGEN"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-05T18:33:35Z";"31";"2025-06-05";"2.3.0";"26d2f7de-01ef-4a5b-9614-bf2cb844265d";"f465a5ff-8691-4961-acbc-014aa07ea563";"managed-orga-59585";"An Der Fließwiese 24a";"14052";"Berlin";"DEU";"2737550101";"DE339330766";"336.60";"193.60"
